id,ts,provider,model,rate_per_m,source,is_measured,confidence,sample_tokens,sample_cost_usd,velocity,note
1563,1786794002.6973126,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1564,1786794002.698525,openrouter,,0.6410985804447368,openrouter_actual,1,0.43479123,1925589,1.2344923744200003,0.0,
1565,1786794002.3780293,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1566,1786794002.3780293,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1567,1786794301.962563,friend,,0.001,zai_amortized,0,0.7,255651809,0.0,0.0,
1568,1786794301.9697626,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1569,1786794302.2012534,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1570,1786794302.2025378,openrouter,,0.6410985804447368,openrouter_actual,1,0.43479123,1925589,1.2344923744200003,0.0,
1571,1786794301.9625607,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1572,1786794301.9625607,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1573,1786794603.5642593,friend,,0.001,zai_amortized,0,0.7,258688433,0.0,0.0,
1574,1786794603.5762877,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1575,1786794603.8505738,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1576,1786794603.8543165,openrouter,,0.6410985804447368,openrouter_actual,1,0.43479123,1925589,1.2344923744200003,0.0,
1577,1786794603.564256,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1578,1786794603.564256,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1579,1786794902.0230615,friend,,0.001,zai_amortized,0,0.7,262324305,0.0,0.0,
1580,1786794902.0302167,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1581,1786794902.259314,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1582,1786794902.260526,openrouter,,0.6410985804447368,openrouter_actual,1,0.43479123,1925589,1.2344923744200003,0.0,
1583,1786794902.023059,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1584,1786794902.023059,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1585,1786795202.7828455,friend,,0.001,zai_amortized,0,0.7,266962043,0.0,0.0,
1586,1786795202.7866504,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1587,1786795203.0136764,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1588,1786795203.0149806,openrouter,,0.6410985804447368,openrouter_actual,1,0.43479123,1925589,1.2344923744200003,0.0,
1589,1786795202.7828436,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1590,1786795202.7828436,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1591,1786795502.8895497,friend,,0.001,zai_amortized,0,0.7,268622118,0.0,0.0,
1592,1786795502.9026482,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1593,1786795503.2275062,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1594,1786795503.2288666,openrouter,,0.7020487196985993,openrouter_actual,1,0.45783635,2254805,1.5829829634200003,0.0,
1595,1786795502.8895473,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1596,1786795502.8895473,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1597,1786795801.8870828,friend,,0.001,zai_amortized,0,0.7,274472275,0.0,0.0,
1598,1786795801.8938882,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1599,1786795802.1208136,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1600,1786795802.1216927,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1601,1786795801.8870795,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1602,1786795801.8870795,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1603,1786796101.9695566,friend,,0.001,zai_amortized,0,0.7,278097541,0.0,0.0,
1604,1786796101.977966,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1605,1786796102.2057908,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1606,1786796102.2073226,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1607,1786796101.9695537,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1608,1786796101.9695537,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1609,1786796402.2987645,friend,,0.001,zai_amortized,0,0.7,281082710,0.0,0.0,
1610,1786796402.3164496,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1611,1786796402.5813584,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1612,1786796402.5849557,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1613,1786796402.298761,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1614,1786796402.298761,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1615,1786796701.5784607,friend,,0.001,zai_amortized,0,0.7,283560032,0.0,0.0,
1616,1786796701.593659,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1617,1786796701.8131392,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1618,1786796701.8139584,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1619,1786796701.5784574,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1620,1786796701.5784574,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1621,1786797003.2413456,friend,,0.001,zai_amortized,0,0.7,286207387,0.0,0.0,
1622,1786797003.262563,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1623,1786797003.4918728,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1624,1786797003.5163016,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1625,1786797003.2413423,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1626,1786797003.2413423,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1627,1786797301.5862627,friend,,0.001,zai_amortized,0,0.7,290126037,0.0,0.0,
1628,1786797301.5900862,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1629,1786797301.8010895,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1630,1786797301.8016853,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1631,1786797301.586261,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1632,1786797301.586261,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1633,1786797602.029567,friend,,0.001,zai_amortized,0,0.7,293960914,0.0,0.0,
1634,1786797602.0377016,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1635,1786797602.285139,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1636,1786797602.286503,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1637,1786797602.029564,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1638,1786797602.029564,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1639,1786797901.7766178,friend,,0.001,zai_amortized,0,0.7,296087103,0.0,0.0,
1640,1786797901.7835786,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1641,1786797902.0168564,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1642,1786797902.0181592,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1643,1786797901.7766154,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1644,1786797901.7766154,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1645,1786798201.9862914,friend,,0.001,zai_amortized,0,0.7,298512482,0.0,0.0,
1646,1786798201.992722,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1647,1786798202.2262933,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1648,1786798202.227425,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1649,1786798201.9862893,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1650,1786798201.9862893,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1651,1786798502.1835942,friend,,0.001,zai_amortized,0,0.7,301918912,0.0,0.0,
1652,1786798502.1910138,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1653,1786798502.409127,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1654,1786798502.409922,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1655,1786798502.1835918,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1656,1786798502.1835918,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1657,1786798803.1235464,friend,,0.001,zai_amortized,0,0.7,304567874,0.0,0.0,
1658,1786798803.1352556,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1659,1786798803.4856298,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1660,1786798803.4894018,openrouter,,0.6884384769575161,openrouter_actual,1,0.46251221,2321603,1.5982808334200005,0.0,
1661,1786798803.123542,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1662,1786798803.123542,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1663,1786799102.004171,friend,,0.001,zai_amortized,0,0.7,306099897,0.0,0.0,
1664,1786799102.0115705,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1665,1786799102.2457469,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1666,1786799102.2471652,openrouter,,0.6427950997511944,openrouter_actual,1,0.47735927999999994,2533704,1.6286525154200004,0.0,
1667,1786799102.004168,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1668,1786799102.004168,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1669,1786799401.6972766,friend,,0.001,zai_amortized,0,0.7,308384645,0.0,0.0,
1670,1786799401.7047913,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1671,1786799401.9209106,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1672,1786799401.921706,openrouter,,0.6427950997511944,openrouter_actual,1,0.47735927999999994,2533704,1.6286525154200004,0.0,
1673,1786799401.6972733,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1674,1786799401.6972733,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1675,1786799702.7703803,friend,,0.001,zai_amortized,0,0.7,311642466,0.0,0.0,
1676,1786799702.7822454,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1677,1786799703.0148363,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1678,1786799703.0159454,openrouter,,0.6427950997511944,openrouter_actual,1,0.47735927999999994,2533704,1.6286525154200004,0.0,
1679,1786799702.7703772,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1680,1786799702.7703772,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1681,1786800002.4134614,friend,,0.001,zai_amortized,0,0.7,317125674,0.0,0.0,
1682,1786800002.4284475,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1683,1786800002.6947675,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1684,1786800002.699296,openrouter,,0.6427950997511944,openrouter_actual,1,0.47735927999999994,2533704,1.6286525154200004,0.0,
1685,1786800002.4134579,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1686,1786800002.4134579,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1687,1786800302.0437171,friend,,0.001,zai_amortized,0,0.7,319319710,0.0,0.0,
1688,1786800302.0510566,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1689,1786800302.267794,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1690,1786800302.268624,openrouter,,0.6427950997511944,openrouter_actual,1,0.47735927999999994,2533704,1.6286525154200004,0.0,
1691,1786800302.043715,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1692,1786800302.043715,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1693,1786800602.2403963,friend,,0.001,zai_amortized,0,0.7,323484922,0.0,0.0,
1694,1786800602.2720525,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1695,1786800602.5404332,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1696,1786800602.54187,openrouter,,0.6427950997511944,openrouter_actual,1,0.47735927999999994,2533704,1.6286525154200004,0.0,
1697,1786800602.2403924,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1698,1786800602.2403924,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1699,1786800902.4682834,friend,,0.001,zai_amortized,0,0.7,325712536,0.0,0.0,
1700,1786800902.4734914,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1701,1786800902.6995618,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1702,1786800902.7004972,openrouter,,0.6427950997511944,openrouter_actual,1,0.47735927999999994,2533704,1.6286525154200004,0.0,
1703,1786800902.4682813,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1704,1786800902.4682813,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1705,1786801202.2383387,friend,,0.001,zai_amortized,0,0.7,327002821,0.0,0.0,
1706,1786801202.247669,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1707,1786801202.4873002,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1708,1786801202.4881365,openrouter,,0.6427950997511944,openrouter_actual,1,0.47735927999999994,2533704,1.6286525154200004,0.0,
1709,1786801202.2383358,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1710,1786801202.2383358,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1711,1786801502.3455706,friend,,0.001,zai_amortized,0,0.7,329393230,0.0,0.0,
1712,1786801502.3637402,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1713,1786801502.658226,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1714,1786801502.6594863,openrouter,,0.6427950997511944,openrouter_actual,1,0.47735927999999994,2533704,1.6286525154200004,0.0,
1715,1786801502.3455665,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1716,1786801502.3455665,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1717,1786801802.127923,friend,,0.001,zai_amortized,0,0.7,332806695,0.0,0.0,
1718,1786801802.1470635,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1719,1786801802.4280682,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1720,1786801802.4294512,openrouter,,0.6427950997511944,openrouter_actual,1,0.47735927999999994,2533704,1.6286525154200004,0.0,
1721,1786801802.1279202,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1722,1786801802.1279202,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1723,1786802102.5989063,friend,,0.001,zai_amortized,0,0.7,336880856,0.0,0.0,
1724,1786802102.6106167,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1725,1786802102.885887,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1726,1786802102.887444,openrouter,,0.6334123273620047,openrouter_actual,1,0.48073643,2581949,1.6354383252200004,0.0,
1727,1786802102.5989015,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1728,1786802102.5989015,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1729,1786802402.8425226,friend,,0.001,zai_amortized,0,0.7,340549881,0.0,0.0,
1730,1786802402.8865955,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1731,1786802403.2734637,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1732,1786802403.2815375,openrouter,,0.6017588008416465,openrouter_actual,1,0.4939532,2770760,1.6673292150200005,0.0,
1733,1786802402.8425198,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1734,1786802402.8425198,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1735,1786802702.0620537,friend,,0.001,zai_amortized,0,0.7,342525593,0.0,0.0,
1736,1786802702.0724857,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1737,1786802702.5718515,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1738,1786802702.5730386,openrouter,,0.5639565941607798,openrouter_actual,1,0.53231355,3318765,1.8716394062200004,0.0,
1739,1786802702.0620494,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1740,1786802702.0620494,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1741,1786803002.3662655,friend,,0.001,zai_amortized,0,0.7,347089626,0.0,0.0,
1742,1786803002.3753092,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1743,1786803002.615429,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1744,1786803002.6167417,openrouter,,0.5241578548699893,openrouter_actual,1,0.55753805,3679115,1.9284370262200006,0.0,
1745,1786803002.3662627,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1746,1786803002.3662627,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1747,1786803302.3373468,friend,,0.001,zai_amortized,0,0.7,348851387,0.0,0.0,
1748,1786803302.3654716,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1749,1786803302.7131221,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1750,1786803302.7138464,openrouter,,0.5241578548699893,openrouter_actual,1,0.55753805,3679115,1.9284370262200006,0.0,
1751,1786803302.3373437,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1752,1786803302.3373437,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1753,1786803601.8956347,friend,,0.001,zai_amortized,0,0.7,351390413,0.0,0.0,
1754,1786803601.905063,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1755,1786803602.138426,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1756,1786803602.1394053,openrouter,,0.5058122788454834,openrouter_actual,1,0.5710225,3871750,1.9583786906200005,0.0,
1757,1786803601.8956313,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1758,1786803601.8956313,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1759,1786803902.2190902,friend,,0.001,zai_amortized,0,0.7,355074175,0.0,0.0,
1760,1786803902.230905,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1761,1786803902.5208127,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1762,1786803902.521626,openrouter,,0.499790328156719,openrouter_actual,1,0.57537818,3933974,1.9661621564200005,0.0,
1763,1786803902.2190871,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1764,1786803902.2190871,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1765,1786804203.4915054,friend,,0.001,zai_amortized,0,0.7,357557067,0.0,0.0,
1766,1786804203.540836,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1767,1786804203.8773804,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1768,1786804203.8788342,openrouter,,0.48490102637885724,openrouter_actual,1,0.58714777,4102111,1.9891178342200004,0.0,
1769,1786804203.491502,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1770,1786804203.491502,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1771,1786804501.7566137,friend,,0.001,zai_amortized,0,0.7,359401032,0.0,0.0,
1772,1786804501.7653358,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1773,1786804501.986278,ppq,,0.14,cold_start_fallback,0,0.0,0,0.0,0.0,
1774,1786804501.9871318,openrouter,,0.47365982073669227,openrouter_actual,1,0.59698102,4242586,2.0095425242200005,0.0,
1775,1786804501.7566104,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1776,1786804501.7566104,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1777,1786804802.1965923,friend,,0.001,zai_amortized,0,0.7,360861005,0.0,0.0,
1778,1786804802.2141879,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1779,1786804802.480063,ppq,deepseek/deepseek-v4-flash,0.21720588235294117,ppq_ledger,1,0.30000119,17,3.6925e-06,0.0,
1780,1786804802.480063,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
1781,1786804802.480063,ppq,z-ai/glm-5.2,0.17694855433193743,ppq_ledger,1,0.76005547,6572221,1.1629450047,0.0,
1782,1786804802.480063,ppq,,0.17701572854050285,ppq_ledger,1,0.76006996,6572428,1.1634231307,0.0,
1783,1786804802.4815722,openrouter,,0.4647350557391819,openrouter_actual,1,0.6052215599999999,4360308,2.0263879814200005,0.0,
1784,1786804802.196589,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1785,1786804802.196589,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1786,1786805101.994524,friend,,0.001,zai_amortized,0,0.7,363444800,0.0,0.0,
1787,1786805102.003335,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1788,1786805102.228278,ppq,deepseek/deepseek-v4-flash,0.21720588235294117,ppq_ledger,1,0.30000119,17,3.6925e-06,0.0,
1789,1786805102.228278,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
1790,1786805102.228278,ppq,z-ai/glm-5.2,0.17694855433193743,ppq_ledger,1,0.76005547,6572221,1.1629450047,0.0,
1791,1786805102.228278,ppq,,0.17701572854050285,ppq_ledger,1,0.76006996,6572428,1.1634231307,0.0,
1792,1786805102.2296464,openrouter,,0.4628702249262445,openrouter_actual,1,0.60690905,4384415,2.0294151572200003,0.0,
1793,1786805101.9945211,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1794,1786805101.9945211,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1795,1786805402.1942618,friend,,0.001,zai_amortized,0,0.7,366775005,0.0,0.0,
1796,1786805402.2115138,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1797,1786805402.4643433,ppq,deepseek/deepseek-v4-flash,0.21720588235294117,ppq_ledger,1,0.30000119,17,3.6925e-06,0.0,
1798,1786805402.4643433,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
1799,1786805402.4643433,ppq,z-ai/glm-5.2,0.17694855433193743,ppq_ledger,1,0.76005547,6572221,1.1629450047,0.0,
1800,1786805402.4643433,ppq,,0.17701572854050285,ppq_ledger,1,0.76006996,6572428,1.1634231307,0.0,
1801,1786805402.4721344,openrouter,,0.4597445324446613,openrouter_actual,1,0.61039267,4434181,2.0385904706200004,0.0,
1802,1786805402.1942587,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1803,1786805402.1942587,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1804,1786805702.1746721,friend,,0.001,zai_amortized,0,0.7,371936256,0.0,0.0,
1805,1786805702.1885962,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1806,1786805702.4300573,ppq,deepseek/deepseek-v4-flash,0.21720588235294117,ppq_ledger,1,0.30000119,17,3.6925e-06,0.0,
1807,1786805702.4300573,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
1808,1786805702.4300573,ppq,z-ai/glm-5.2,0.17694855433193743,ppq_ledger,1,0.76005547,6572221,1.1629450047,0.0,
1809,1786805702.4300573,ppq,,0.17701572854050285,ppq_ledger,1,0.76006996,6572428,1.1634231307,0.0,
1810,1786805702.4544969,openrouter,,0.4597445324446613,openrouter_actual,1,0.61039267,4434181,2.0385904706200004,0.0,
1811,1786805702.1746686,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1812,1786805702.1746686,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1813,1786806002.8576407,friend,,0.001,zai_amortized,0,0.7,374246479,0.0,0.0,
1814,1786806002.8754969,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1815,1786806003.1602533,ppq,deepseek/deepseek-v4-flash,0.21720588235294117,ppq_ledger,1,0.30000119,17,3.6925e-06,0.0,
1816,1786806003.1602533,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
1817,1786806003.1602533,ppq,z-ai/glm-5.2,0.17694855433193743,ppq_ledger,1,0.76005547,6572221,1.1629450047,0.0,
1818,1786806003.1602533,ppq,,0.17701572854050285,ppq_ledger,1,0.76006996,6572428,1.1634231307,0.0,
1819,1786806003.1620357,openrouter,,0.4597445324446613,openrouter_actual,1,0.61039267,4434181,2.0385904706200004,0.0,
1820,1786806002.8576376,ours,,0.001,cold_start_fallback,0,0.0,0,0.0,0.0,
1821,1786806002.8576376,deepinfra,,1.3,cold_start_fallback,0,0.0,0,0.0,0.0,
1822,1786806301.894351,friend,,0.001,zai_amortized,0,0.7,375688107,0.0,0.0,
1823,1786806301.9034007,ollama_cloud,,0.3403472792684442,zai_amortized,0,0.7,293817539,100.0,0.0,
1824,1786806302.1312768,ppq,deepseek/deepseek-v4-flash,0.21720588235294117,ppq_ledger,1,0.30000119,17,3.6925e-06,0.0,
1825,1786806302.1312768,ppq,moonshotai/kimi-k3,2.497018421052631,ppq_ledger,1,0.3000133,190,0.00047443349999999997,0.0,
1826,1786806302.1312768,ppq,z-ai/glm-5.2,0.17694855433193743,ppq_ledger,1,0.76005547,6572221,1.1629450047,0.0,
1827,1786806302.1312768,ppq,,0.17701572854050285,ppq_ledger,1,0.76006996,6572428,1.1634231307,0.0,
1828,1786806302.1331983,openrouter,,0.45154725779195237,openrouter_actual,1,0.62848186,4692598,2.1189297588200002,0.0,
