id,ts,key,window,used_pct_observed,projected_additional_pct,projected_total_pct,burn_rate_tph,velocity_tph2,uncertainty,exhausts_in_hours,will_exhaust,note
1,1786711597.9209664,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (1 points, need 5)"
2,1786711597.9209664,friend,5-hour,69.0,0.0,69.0,0.0,0.0,0.0,,0,"Insufficient data (1 points, need 5)"
3,1786712498.7156587,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
4,1786712498.7156587,friend,5-hour,2.0,0.0,2.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
5,1786713400.115952,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
6,1786713400.115952,friend,5-hour,8.0,0.0,8.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
7,1786714301.8211343,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
8,1786714301.8211343,friend,5-hour,15.0,0.0,15.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
9,1786715203.3784122,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
10,1786715203.3784122,friend,5-hour,21.0,0.0,21.0,0.0,0.0,0.0,,0,"Insufficient data (2 points, need 5)"
11,1786716105.7419648,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
12,1786716105.7419648,friend,5-hour,29.0,0.0,29.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
13,1786717007.2112367,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
14,1786717007.2112367,friend,5-hour,34.0,0.0,34.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
15,1786717908.6751056,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
16,1786717908.6751056,friend,5-hour,39.0,0.0,39.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
17,1786718809.6305428,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
18,1786718809.6305428,friend,5-hour,43.0,0.0,43.0,0.0,0.0,0.0,,0,"Insufficient data (3 points, need 5)"
19,1786719710.6090372,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
20,1786719710.6090372,friend,5-hour,50.0,0.0,50.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
21,1786720611.4731386,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
22,1786720611.4731386,friend,5-hour,57.0,0.0,57.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
23,1786721513.6170957,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
24,1786721513.6170957,friend,5-hour,60.0,0.0,60.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
25,1786722415.1600823,friend,monthly,1.0,0.0,1.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
26,1786722415.1600823,friend,5-hour,63.0,0.0,63.0,0.0,0.0,0.0,,0,"Insufficient data (4 points, need 5)"
27,1786723316.2662027,friend,monthly,1.0,0.1,1.1,27046071.0,0.0,5393468.0,62145.2,0,under budget by 86.2pp
28,1786723316.2662027,friend,5-hour,67.0,20.9,87.9,27046071.0,0.0,5393468.0,1.6,0,under budget by 2.9pp
29,1786724217.5857396,friend,monthly,1.0,0.1,1.1,29048521.0,0.0,7531428.0,62170.0,0,under budget by 86.2pp
30,1786724217.5857396,friend,5-hour,73.0,21.1,94.1,29048521.0,0.0,7531428.0,1.3,0,under budget by 3.9pp
31,1786725120.242933,friend,monthly,1.0,0.1,1.1,31301151.0,0.0,7531428.0,62194.8,0,under budget by 86.3pp
32,1786725120.242933,friend,5-hour,76.0,20.5,96.5,31301151.0,0.0,7531428.0,1.2,0,under budget by 1.8pp
33,1786726021.1450713,friend,monthly,1.0,0.1,1.1,32083775.0,0.0,7531428.0,62219.6,0,under budget by 86.3pp
34,1786726021.1450713,friend,5-hour,81.0,20.5,101.5,32083775.0,0.0,7531428.0,0.9,1,under budget by 1.8pp
35,1786726922.8034065,friend,monthly,1.0,0.1,1.1,32099349.0,0.0,7531428.0,62244.3,0,under budget by 86.3pp
36,1786726922.8034065,friend,5-hour,83.0,0.0,83.0,32099349.0,0.0,7531428.0,0.9,0,under budget by 1.2pp
37,1786727823.6178644,friend,monthly,1.0,0.1,1.1,26832441.0,0.0,6766873.0,62269.1,0,under budget by 86.4pp
38,1786727823.6178644,friend,5-hour,84.0,0.0,84.0,26832441.0,0.0,6766873.0,0.8,0,under budget by 5.2pp
39,1786728725.013715,friend,monthly,1.0,0.1,1.1,26909367.0,0.0,6766873.0,62293.9,0,under budget by 86.4pp
40,1786728725.013715,friend,5-hour,85.0,0.0,85.0,26909367.0,0.0,6766873.0,0.8,0,under budget by 9.2pp
41,1786729625.6470766,friend,monthly,1.0,0.1,1.1,26968352.0,0.0,6766873.0,62318.7,0,under budget by 86.4pp
42,1786729625.6470766,friend,5-hour,85.0,0.0,85.0,26968352.0,0.0,6766873.0,0.9,0,under budget by 14.2pp
43,1786730526.7102282,friend,monthly,1.0,0.1,1.1,26968352.0,0.0,6766873.0,62343.5,0,under budget by 86.5pp
44,1786730526.7102282,friend,5-hour,1.0,21.6,22.6,26968352.0,0.0,6766873.0,18.4,0,under budget by 2.7pp
45,1786731427.5893264,friend,monthly,1.0,0.1,1.1,26968352.0,0.0,6677552.0,62368.2,0,under budget by 86.5pp
46,1786731427.5893264,friend,5-hour,2.0,18.4,20.4,26968352.0,0.0,6677552.0,21.4,0,under budget by 6.7pp
47,1786732328.6907148,friend,monthly,1.0,0.1,1.1,23152151.0,0.0,6609063.0,62393.0,0,under budget by 86.5pp
48,1786732328.6907148,friend,5-hour,4.0,23.3,27.3,23152151.0,0.0,6609063.0,16.5,0,under budget by 9.7pp
49,1786733229.4555907,friend,monthly,1.0,0.1,1.1,23169731.0,0.0,6609063.0,62417.8,0,under budget by 86.6pp
50,1786733229.4555907,friend,5-hour,6.0,25.6,31.6,23169731.0,0.0,6609063.0,14.7,0,under budget by 12.7pp
51,1786734130.560522,friend,monthly,1.0,0.1,1.1,23169731.0,0.0,6609063.0,62442.6,0,under budget by 86.6pp
52,1786734130.560522,friend,5-hour,11.0,27.8,38.8,23169731.0,0.0,6609063.0,9.6,0,under budget by 12.7pp
53,1786735031.2397516,friend,monthly,1.0,0.1,1.1,23169731.0,0.0,6924115.0,62467.3,0,under budget by 86.6pp
54,1786735031.2397516,friend,5-hour,12.0,25.1,37.1,23169731.0,0.0,6924115.0,10.5,0,under budget by 16.7pp
55,1786735932.1685712,friend,monthly,1.0,0.1,1.1,20317330.0,0.0,6869808.0,62492.1,0,under budget by 86.7pp
56,1786735932.1685712,friend,5-hour,13.0,23.1,36.1,20317330.0,0.0,6869808.0,11.3,0,under budget by 20.7pp
57,1786736833.1065297,friend,monthly,1.0,0.1,1.1,20337187.0,0.0,6869808.0,62516.9,0,under budget by 86.7pp
58,1786736833.1065297,friend,5-hour,16.0,24.8,40.8,20337187.0,0.0,6869808.0,10.2,0,under budget by 22.7pp
59,1786737734.2042518,friend,monthly,1.0,0.1,1.1,20337187.0,0.0,6869808.0,62541.7,0,under budget by 86.7pp
60,1786737734.2042518,friend,5-hour,22.0,20.1,42.1,20337187.0,0.0,6869808.0,7.8,0,under budget by 21.8pp
61,1786738635.1412807,friend,monthly,1.0,0.1,1.1,20337187.0,0.0,6904578.0,62566.4,0,under budget by 86.8pp
62,1786738635.1412807,friend,5-hour,26.0,21.3,47.3,20337187.0,0.0,6904578.0,6.9,0,under budget by 22.8pp
63,1786739536.8613865,friend,monthly,1.0,0.1,1.1,18117280.0,0.0,6861825.0,62591.2,0,under budget by 86.8pp
64,1786739536.8613865,friend,5-hour,27.0,20.1,47.1,18117280.0,0.0,6861825.0,7.3,0,under budget by 26.8pp
65,1786740437.633478,friend,monthly,1.0,0.1,1.1,18127474.0,0.0,6861825.0,62616.0,0,under budget by 86.8pp
66,1786740437.633478,friend,5-hour,31.0,21.1,52.1,18127474.0,0.0,6861825.0,6.5,0,under budget by 27.8pp
67,1786741338.5090032,friend,monthly,1.0,0.1,1.1,18127474.0,0.0,6861825.0,62640.8,0,under budget by 86.9pp
68,1786741338.5090032,friend,5-hour,36.0,11.3,47.3,18127474.0,0.0,6861825.0,5.7,0,under budget by 27.8pp
69,1786742239.5426598,friend,monthly,1.0,0.1,1.1,18127474.0,0.0,6788364.0,62665.6,0,under budget by 86.9pp
70,1786742239.5426598,friend,5-hour,40.0,11.6,51.6,18127474.0,0.0,6788364.0,5.2,0,under budget by 28.8pp
71,1786743140.8560376,friend,monthly,1.0,0.1,1.1,16334102.0,0.0,6754337.0,62690.3,0,under budget by 86.9pp
72,1786743140.8560376,friend,5-hour,43.0,11.7,54.7,16334102.0,0.0,6754337.0,4.9,0,under budget by 30.8pp
73,1786744041.7381468,friend,monthly,1.0,0.1,1.1,16334102.0,0.0,6754337.0,62715.1,0,under budget by 87.0pp
74,1786744041.7381468,friend,5-hour,45.0,11.4,56.4,16334102.0,0.0,6754337.0,4.8,0,under budget by 33.8pp
75,1786744943.0865,friend,monthly,1.0,0.1,1.1,14866788.0,0.0,6726369.0,62739.9,0,under budget by 87.0pp
76,1786744943.0865,friend,5-hour,50.0,0.0,50.0,14866788.0,0.0,6726369.0,4.2,0,under budget by 33.8pp
77,1786745843.7082708,friend,monthly,1.0,0.1,1.1,14894402.0,0.0,40929867.0,62764.7,0,under budget by 87.1pp
78,1786745843.7082708,friend,5-hour,54.0,0.0,54.0,14894402.0,0.0,40929867.0,3.8,0,under budget by 34.8pp
79,1786746744.7045693,friend,monthly,1.0,0.1,1.1,14961439.0,0.0,40929867.0,62789.4,0,under budget by 87.1pp
80,1786746744.7045693,friend,5-hour,59.0,0.0,59.0,14961439.0,0.0,40929867.0,3.3,0,under budget by 34.8pp
81,1786747645.6925275,friend,monthly,1.0,0.1,1.1,15293021.0,0.0,40929867.0,62814.2,0,under budget by 87.1pp
82,1786747645.6925275,friend,5-hour,65.0,0.0,65.0,15293021.0,0.0,40929867.0,2.7,0,under budget by 33.8pp
83,1786748546.9473205,friend,monthly,1.0,0.1,1.1,14045164.0,0.0,40787502.0,62839.0,0,under budget by 87.2pp
84,1786748546.9473205,friend,5-hour,1.0,21.2,22.2,14045164.0,0.0,40787502.0,18.7,0,under budget by 2.8pp
85,1786749448.0439327,friend,monthly,1.0,0.1,1.1,14262671.0,0.0,6219928.0,62863.8,0,under budget by 87.2pp
86,1786749448.0439327,friend,5-hour,6.0,54.7,60.7,14262671.0,0.0,6219928.0,6.9,0,under budget by 2.8pp
87,1786750349.3101199,friend,monthly,1.0,0.1,1.1,14401850.0,0.0,6219928.0,62888.6,0,under budget by 87.2pp
88,1786750349.3101199,friend,5-hour,10.0,58.0,68.0,14401850.0,0.0,6219928.0,6.2,0,under budget by 3.8pp
89,1786751250.0371647,friend,monthly,1.0,0.1,1.1,14401850.0,0.0,6219928.0,62913.3,0,under budget by 87.3pp
90,1786751250.0371647,friend,5-hour,14.0,59.6,73.6,14401850.0,0.0,6219928.0,5.8,0,under budget by 4.8pp
91,1786752151.0365791,friend,monthly,1.0,0.1,1.1,14401850.0,0.0,6219928.0,62938.1,0,under budget by 87.3pp
92,1786752151.0365791,friend,5-hour,19.0,47.9,66.9,14401850.0,0.0,6219928.0,5.1,0,under budget by 4.8pp
93,1786753051.8867464,friend,monthly,1.0,0.1,1.1,14401850.0,0.0,38850347.0,62962.9,0,under budget by 87.3pp
94,1786753051.8867464,friend,5-hour,24.0,50.0,74.0,14401850.0,0.0,38850347.0,4.6,0,under budget by 4.8pp
95,1786753953.0055358,friend,monthly,1.0,0.1,1.1,13320878.0,0.0,38735235.0,62987.7,0,under budget by 87.4pp
96,1786753953.0055358,friend,5-hour,27.0,47.9,74.9,13320878.0,0.0,38735235.0,4.6,0,under budget by 6.8pp
97,1786754853.8306243,friend,monthly,1.0,0.1,1.1,13048520.0,0.0,38735235.0,63012.5,0,under budget by 87.4pp
98,1786754853.8306243,friend,5-hour,31.0,47.9,78.9,13048520.0,0.0,38735235.0,4.3,0,under budget by 7.8pp
99,1786755754.5264707,friend,monthly,1.0,0.1,1.1,13619025.0,0.0,38850347.0,63037.2,0,under budget by 87.4pp
100,1786755754.5264707,friend,5-hour,36.0,32.9,68.9,13619025.0,0.0,38850347.0,3.9,0,under budget by 7.8pp
101,1786756655.4297912,friend,monthly,1.0,0.1,1.1,12674063.0,0.0,6193988.0,63062.0,0,under budget by 87.5pp
102,1786756655.4297912,friend,5-hour,41.0,33.6,74.6,12674063.0,0.0,6193988.0,3.5,0,under budget by 7.8pp
103,1786757556.6795752,friend,monthly,1.0,0.1,1.1,11008661.0,0.0,6175635.0,63086.8,0,under budget by 87.5pp
104,1786757556.6795752,friend,5-hour,45.0,33.4,78.4,11008661.0,0.0,6175635.0,3.3,0,under budget by 8.8pp
105,1786758457.5693033,friend,monthly,1.0,0.1,1.1,9947026.0,0.0,6175635.0,63111.6,0,under budget by 87.5pp
106,1786758457.5693033,friend,5-hour,49.0,33.3,82.3,9947026.0,0.0,6175635.0,3.1,0,under budget by 9.8pp
107,1786759358.4583278,friend,monthly,1.0,0.1,1.1,9227731.0,0.0,6193988.0,63136.3,0,under budget by 87.6pp
108,1786759358.4583278,friend,5-hour,52.0,16.3,68.3,9227731.0,0.0,6193988.0,2.9,0,under budget by 11.8pp
109,1786760259.2745256,friend,monthly,1.0,0.1,1.1,8061463.0,0.0,4728694.0,63161.1,0,under budget by 87.6pp
110,1786760259.2745256,friend,5-hour,56.0,16.3,72.3,8061463.0,0.0,4728694.0,2.7,0,under budget by 12.8pp
111,1786761160.2004626,friend,monthly,1.0,0.1,1.1,6592372.0,0.0,4714683.0,63185.9,0,under budget by 87.6pp
112,1786761160.2004626,friend,5-hour,58.0,15.7,73.7,6592372.0,0.0,4714683.0,2.7,0,under budget by 15.8pp
113,1786762061.1055396,friend,monthly,1.0,0.1,1.1,5694007.0,0.0,4714683.0,63210.7,0,under budget by 87.7pp
114,1786762061.1055396,friend,5-hour,61.0,15.5,76.5,5694007.0,0.0,4714683.0,2.5,0,under budget by 17.9pp
115,1786762961.9439297,friend,monthly,1.0,0.1,1.1,5687294.0,0.0,4728694.0,63235.4,0,under budget by 87.7pp
116,1786762961.9439297,friend,5-hour,62.0,0.0,62.0,5687294.0,0.0,4728694.0,2.6,0,under budget by 21.9pp
117,1786763862.8294294,friend,monthly,1.0,0.1,1.1,5562055.0,0.0,3349630.0,63260.2,0,under budget by 87.7pp
118,1786763862.8294294,friend,5-hour,64.0,0.0,64.0,5562055.0,0.0,3349630.0,2.5,0,under budget by 24.9pp
119,1786764763.982042,friend,monthly,1.0,0.1,1.1,4533104.0,0.0,3339705.0,63285.0,0,under budget by 87.8pp
120,1786764763.982042,friend,5-hour,66.0,0.0,66.0,4533104.0,0.0,3339705.0,2.4,0,under budget by 27.9pp
121,1786765664.597752,friend,monthly,1.0,0.1,1.1,3808557.0,0.0,3339705.0,63309.7,0,under budget by 87.8pp
122,1786765664.597752,friend,5-hour,67.0,0.0,67.0,3808557.0,0.0,3339705.0,2.4,0,under budget by 31.9pp
123,1786766565.371716,friend,monthly,1.0,0.1,1.1,3260950.0,0.0,3349630.0,63334.5,0,under budget by 87.9pp
124,1786766565.371716,friend,5-hour,1.0,23.6,24.6,3260950.0,0.0,3349630.0,16.8,0,under budget by 2.4pp
125,1786767466.3724852,friend,monthly,1.0,0.1,1.1,2258251.0,0.0,2138411.0,63359.3,0,under budget by 87.9pp
126,1786767466.3724852,friend,5-hour,2.0,19.1,21.1,2258251.0,0.0,2138411.0,20.6,0,under budget by 6.4pp
127,1786768367.585907,friend,monthly,1.0,0.1,1.1,1405359.0,0.0,2138411.0,63384.1,0,under budget by 87.9pp
128,1786768367.585907,friend,5-hour,4.0,23.9,27.9,1405359.0,0.0,2138411.0,16.1,0,under budget by 9.4pp
129,1786769268.275565,friend,monthly,1.0,0.1,1.1,1225491.0,0.0,2144766.0,63408.8,0,under budget by 88.0pp
130,1786769268.275565,friend,5-hour,5.0,21.7,26.7,1225491.0,0.0,2144766.0,17.5,0,under budget by 13.4pp
131,1786770169.2562923,friend,monthly,1.0,0.1,1.1,1218941.0,0.0,2144766.0,63433.6,0,under budget by 88.0pp
132,1786770169.2562923,friend,5-hour,7.0,17.9,24.9,1218941.0,0.0,2144766.0,15.6,0,under budget by 16.4pp
133,1786771070.179131,friend,monthly,1.0,0.1,1.1,1183999.0,0.0,550990.0,63458.4,0,under budget by 88.0pp
134,1786771070.179131,friend,5-hour,9.0,19.0,28.0,1183999.0,0.0,550990.0,14.4,0,under budget by 19.4pp
135,1786771971.1960855,friend,monthly,1.0,0.1,1.1,1053235.0,0.0,549358.0,63483.2,0,under budget by 88.1pp
136,1786771971.1960855,friend,5-hour,10.0,18.0,28.0,1053235.0,0.0,549358.0,15.0,0,under budget by 23.4pp
137,1786772871.9273443,friend,monthly,1.0,0.1,1.1,1125515.0,0.0,550990.0,63507.9,0,under budget by 88.1pp
138,1786772871.9273443,friend,5-hour,11.0,17.2,28.2,1125515.0,0.0,550990.0,15.5,0,under budget by 27.4pp
139,1786773772.8653884,friend,monthly,1.0,0.1,1.1,1125515.0,0.0,550990.0,63532.7,0,under budget by 88.1pp
140,1786773772.8653884,friend,5-hour,11.0,10.1,21.1,1125515.0,0.0,550990.0,17.6,0,under budget by 32.4pp
141,1786774673.7005286,friend,monthly,1.0,0.1,1.1,1125515.0,0.0,559581.0,63557.5,0,under budget by 88.2pp
142,1786774673.7005286,friend,5-hour,12.0,9.9,21.9,1125515.0,0.0,559581.0,17.8,0,under budget by 36.4pp
143,1786775574.5998611,friend,monthly,1.0,0.1,1.1,1024275.0,0.0,557923.0,63582.3,0,under budget by 88.2pp
144,1786775574.5998611,friend,5-hour,14.0,10.5,24.5,1024275.0,0.0,557923.0,16.4,0,under budget by 39.4pp
145,1786776475.380364,friend,monthly,1.0,0.1,1.1,1111285.0,0.0,559581.0,63607.0,0,under budget by 88.2pp
146,1786776475.380364,friend,5-hour,15.0,10.3,25.3,1111285.0,0.0,559581.0,16.6,0,under budget by 43.4pp
147,1786777376.3092587,friend,monthly,1.0,0.1,1.1,1111285.0,0.0,559581.0,63631.8,0,under budget by 88.3pp
148,1786777376.3092587,friend,5-hour,16.0,5.0,21.0,1111285.0,0.0,559581.0,16.7,0,under budget by 47.5pp
149,1786778277.222241,friend,monthly,1.0,0.1,1.1,1111285.0,0.0,562057.0,63656.6,0,under budget by 88.3pp
150,1786778277.222241,friend,5-hour,17.0,5.0,22.0,1111285.0,0.0,562057.0,16.7,0,under budget by 51.5pp
151,1786779178.0520396,friend,monthly,1.0,0.1,1.1,1000538.0,0.0,560392.0,63681.4,0,under budget by 88.3pp
152,1786779178.0520396,friend,5-hour,17.0,4.6,21.6,1000538.0,0.0,560392.0,17.9,0,under budget by 56.5pp
153,1786780078.8183954,friend,monthly,1.0,0.1,1.1,1078375.0,0.0,562057.0,63706.1,0,under budget by 88.4pp
154,1786780078.8183954,friend,5-hour,19.0,4.8,23.8,1078375.0,0.0,562057.0,16.7,0,under budget by 59.5pp
155,1786780979.6766717,friend,monthly,1.0,0.1,1.1,1078375.0,0.0,562057.0,63730.9,0,under budget by 88.4pp
156,1786780979.6766717,friend,5-hour,19.0,0.0,19.0,1078375.0,0.0,562057.0,17.8,0,under budget by 64.5pp
157,1786781880.7971094,friend,monthly,1.0,0.1,1.1,1078375.0,0.0,567449.0,63755.7,0,under budget by 88.4pp
158,1786781880.7971094,friend,5-hour,20.0,0.0,20.0,1078375.0,0.0,567449.0,17.7,0,under budget by 68.5pp
159,1786782782.2602751,friend,monthly,1.0,0.1,1.1,995604.0,0.0,565768.0,63780.5,0,under budget by 88.5pp
160,1786782782.2602751,friend,5-hour,21.0,0.0,21.0,995604.0,0.0,565768.0,17.6,0,under budget by 72.5pp
161,1786783683.2067978,friend,monthly,1.0,0.1,1.1,1077347.0,0.0,567449.0,63805.3,0,under budget by 88.5pp
162,1786783683.2067978,friend,5-hour,21.0,0.0,21.0,1077347.0,0.0,567449.0,18.5,0,under budget by 77.5pp
163,1786784583.8253508,friend,monthly,1.0,0.1,1.1,1077347.0,0.0,567449.0,63830.0,0,under budget by 88.5pp
164,1786784583.8253508,friend,5-hour,1.0,36.3,37.3,1077347.0,0.0,567449.0,10.9,0,under budget by 1.2pp
165,1786785484.8081694,friend,monthly,1.0,0.1,1.1,1077347.0,0.0,567585.0,63854.8,0,under budget by 88.6pp
166,1786785484.8081694,friend,5-hour,1.0,11.1,12.1,1077347.0,0.0,567585.0,35.7,0,under budget by 6.2pp
167,1786786385.8538957,friend,monthly,1.0,0.1,1.1,1075233.0,0.0,567585.0,63879.6,0,under budget by 88.6pp
168,1786786385.8538957,friend,5-hour,1.0,6.5,7.5,1075233.0,0.0,567585.0,60.5,0,under budget by 11.2pp
169,1786787286.6602855,friend,monthly,1.0,0.1,1.1,1075233.0,0.0,567585.0,63904.4,0,under budget by 88.7pp
170,1786787286.6602855,friend,5-hour,2.0,9.3,11.3,1075233.0,0.0,567585.0,42.2,0,under budget by 15.2pp
171,1786788187.770344,friend,monthly,1.0,0.1,1.1,1028933.0,0.0,565903.0,63929.1,0,under budget by 88.7pp
172,1786788187.770344,friend,5-hour,2.0,5.4,7.4,1028933.0,0.0,565903.0,54.5,0,under budget by 20.2pp
173,1786789089.2188606,friend,monthly,1.0,0.1,1.1,1128668.0,0.0,518783.0,63953.9,0,under budget by 88.7pp
174,1786789089.2188606,friend,5-hour,3.0,6.6,9.6,1128668.0,0.0,518783.0,44.0,0,under budget by 24.2pp
175,1786789991.0837798,friend,monthly,1.0,0.1,1.1,1475943.0,0.0,518783.0,63978.7,0,under budget by 88.8pp
176,1786789991.0837798,friend,5-hour,4.0,7.4,11.4,1475943.0,0.0,518783.0,38.7,0,under budget by 28.2pp
177,1786790892.0190072,friend,monthly,1.0,0.1,1.1,2234988.0,0.0,518783.0,64003.5,0,under budget by 88.8pp
178,1786790892.0190072,friend,5-hour,7.0,11.3,18.3,2234988.0,0.0,518783.0,24.7,0,under budget by 30.3pp
179,1786791793.1003473,friend,monthly,1.0,0.1,1.1,3631653.0,0.0,518783.0,64028.3,0,under budget by 88.8pp
180,1786791793.1003473,friend,5-hour,9.0,8.5,17.5,3631653.0,0.0,518783.0,21.4,0,under budget by 33.3pp
181,1786792695.1456232,friend,monthly,1.0,0.1,1.1,4507496.0,0.0,3310958.0,64053.1,0,under budget by 88.9pp
182,1786792695.1456232,friend,5-hour,12.0,10.2,22.2,4507496.0,0.0,3310958.0,17.3,0,under budget by 35.3pp
183,1786793597.363867,friend,monthly,1.0,0.1,1.1,5829621.0,0.0,3320798.0,64077.9,0,under budget by 88.9pp
184,1786793597.363867,friend,5-hour,15.0,11.5,26.5,5829621.0,0.0,3320798.0,14.8,0,under budget by 37.3pp
185,1786794498.5509021,friend,monthly,1.0,0.1,1.1,6954490.0,0.0,3320798.0,64102.7,0,under budget by 88.9pp
186,1786794498.5509021,friend,5-hour,17.0,11.9,28.9,6954490.0,0.0,3320798.0,14.0,0,under budget by 40.3pp
187,1786795399.698322,friend,monthly,1.0,0.1,1.1,7184452.0,0.0,3310958.0,64127.5,0,under budget by 89.0pp
188,1786795399.698322,friend,5-hour,19.0,6.1,25.1,7184452.0,0.0,3310958.0,13.3,0,under budget by 43.3pp
189,1786796300.8804128,friend,monthly,1.0,0.1,1.1,8036619.0,0.0,34622842.0,64152.2,0,under budget by 89.0pp
190,1786796300.8804128,friend,5-hour,22.0,6.5,28.5,8036619.0,0.0,34622842.0,11.9,0,under budget by 45.3pp
191,1786797202.7920067,friend,monthly,1.0,0.1,1.1,8712366.0,0.0,34622842.0,64177.0,0,under budget by 89.0pp
192,1786797202.7920067,friend,5-hour,26.0,7.2,33.2,8712366.0,0.0,34622842.0,10.3,0,under budget by 46.3pp
193,1786798103.7015235,friend,monthly,1.0,0.1,1.1,10194626.0,0.0,34725733.0,64201.8,0,under budget by 89.1pp
194,1786798103.7015235,friend,5-hour,27.0,7.0,34.0,10194626.0,0.0,34725733.0,10.5,0,under budget by 50.3pp
195,1786799004.7651124,friend,monthly,1.0,0.1,1.1,9970029.0,0.0,34622842.0,64226.6,0,under budget by 89.1pp
196,1786799004.7651124,friend,5-hour,28.0,0.0,28.0,9970029.0,0.0,34622842.0,10.6,0,under budget by 54.3pp
197,1786799905.7381973,friend,monthly,1.0,0.1,1.1,10783605.0,0.0,38345755.0,64251.4,0,under budget by 89.1pp
198,1786799905.7381973,friend,5-hour,30.0,0.0,30.0,10783605.0,0.0,38345755.0,10.2,0,under budget by 57.3pp
199,1786800806.7121794,friend,monthly,1.0,0.1,1.1,12391340.0,0.0,38459710.0,64276.2,0,under budget by 89.2pp
200,1786800806.7121794,friend,5-hour,31.0,0.0,31.0,12391340.0,0.0,38459710.0,10.3,0,under budget by 61.3pp
201,1786801707.760294,friend,monthly,1.0,0.1,1.1,12933889.0,0.0,38459710.0,64300.9,0,under budget by 89.2pp
202,1786801707.760294,friend,5-hour,32.0,0.0,32.0,12933889.0,0.0,38459710.0,10.3,0,under budget by 65.3pp
203,1786802609.767356,friend,monthly,1.0,0.1,1.1,12694982.0,0.0,38345755.0,64325.7,0,under budget by 89.2pp
204,1786802609.767356,friend,5-hour,1.0,34.2,35.2,12694982.0,0.0,38345755.0,11.6,0,under budget by 1.3pp
205,1786803511.091453,friend,monthly,1.0,0.1,1.1,13339695.0,0.0,40397531.0,64350.5,0,under budget by 89.3pp
206,1786803511.091453,friend,5-hour,4.0,43.6,47.6,13339695.0,0.0,40397531.0,8.8,0,under budget by 3.3pp
207,1786804414.7607093,friend,monthly,1.0,0.1,1.1,15029453.0,0.0,40517583.0,64375.4,0,under budget by 89.3pp
208,1786804414.7607093,friend,5-hour,9.0,58.2,67.2,15029453.0,0.0,40517583.0,6.3,0,under budget by 3.4pp
209,1786805315.8101614,friend,monthly,1.0,0.1,1.1,15652064.0,0.0,5124583.0,64400.2,0,under budget by 89.3pp
210,1786805315.8101614,friend,5-hour,12.0,55.3,67.3,15652064.0,0.0,5124583.0,6.4,0,under budget by 5.4pp
211,1786806216.9186087,friend,monthly,1.0,0.1,1.1,15120315.0,0.0,5109399.0,64424.9,0,under budget by 89.4pp
212,1786806216.9186087,friend,5-hour,14.0,37.5,51.5,15120315.0,0.0,5109399.0,6.9,0,under budget by 8.4pp
213,1786807118.4762049,friend,monthly,1.0,0.1,1.1,15634975.0,0.0,41194991.0,64449.7,0,under budget by 89.4pp
214,1786807118.4762049,friend,5-hour,15.0,32.9,47.9,15634975.0,0.0,41194991.0,7.8,0,under budget by 12.4pp
215,1786808019.8545508,friend,monthly,1.0,0.1,1.1,17220311.0,0.0,41317414.0,64474.5,0,under budget by 89.5pp
216,1786808019.8545508,friend,5-hour,15.0,27.8,42.8,17220311.0,0.0,41317414.0,9.2,0,under budget by 17.4pp
217,1786808920.6156578,friend,monthly,1.0,0.1,1.1,17569722.0,0.0,41317414.0,64499.3,0,under budget by 89.5pp
218,1786808920.6156578,friend,5-hour,16.0,25.7,41.7,17569722.0,0.0,41317414.0,9.8,0,under budget by 21.4pp
219,1786809822.0312924,friend,monthly,1.0,0.1,1.1,16488069.0,0.0,41194991.0,64524.1,0,under budget by 89.5pp
