id,ts,provider,response_received,response_valid,latency_ms,error_type,billed_tokens,actual_tokens,token_mismatch,model
35984,2026-08-17T17:49:12.756220+00:00,friend,0,0,3,no_response,0,0,0,
35985,2026-08-17T17:49:12.781996+00:00,friend,0,0,2,no_response,0,0,0,
35986,2026-08-17T17:49:12.798017+00:00,friend,0,0,13,no_response,0,0,0,
35987,2026-08-17T17:49:12.804045+00:00,friend,0,0,3,no_response,0,0,0,
35988,2026-08-17T17:49:12.809074+00:00,friend,0,0,2,no_response,0,0,0,
35989,2026-08-17T17:49:12.813999+00:00,friend,0,0,2,no_response,0,0,0,
35990,2026-08-17T17:49:12.825441+00:00,friend,0,0,2,no_response,0,0,0,
35991,2026-08-17T17:49:19.931088+00:00,friend,1,1,9584,none,355,27,1,glm-5.2
35992,2026-08-17T17:49:20.688966+00:00,friend,1,1,13809,none,567,37,1,glm-5.3
35993,2026-08-17T17:49:21.227770+00:00,friend,1,1,21884,none,1086,0,0,glm-5.2
35994,2026-08-17T17:49:23.365920+00:00,friend,0,0,5,no_response,0,0,0,
35995,2026-08-17T17:49:23.374057+00:00,friend,0,0,4,no_response,0,0,0,
35996,2026-08-17T17:49:23.384100+00:00,friend,0,0,5,no_response,0,0,0,
35997,2026-08-17T17:49:23.392558+00:00,friend,0,0,3,no_response,0,0,0,
35998,2026-08-17T17:49:23.403267+00:00,friend,0,0,4,no_response,0,0,0,
35999,2026-08-17T17:49:28.739547+00:00,friend,1,1,4104,none,75,0,0,glm-5.2
36000,2026-08-17T17:49:28.856184+00:00,friend,0,0,7,no_response,0,0,0,
36001,2026-08-17T17:49:28.866653+00:00,friend,0,0,4,no_response,0,0,0,
36002,2026-08-17T17:49:28.875551+00:00,friend,0,0,4,no_response,0,0,0,
36003,2026-08-17T17:49:28.885606+00:00,friend,0,0,4,no_response,0,0,0,
36004,2026-08-17T17:49:28.895649+00:00,friend,0,0,5,no_response,0,0,0,
36005,2026-08-17T17:49:30.091675+00:00,friend,1,1,8357,none,31,0,0,glm-5.2
36006,2026-08-17T17:49:31.178746+00:00,friend,1,1,15328,none,464,9,1,glm-5.3
36007,2026-08-17T17:49:31.983774+00:00,friend,1,1,8014,none,513,19,1,glm-5.3
36008,2026-08-17T17:49:33.409527+00:00,friend,1,1,12990,none,537,25,1,glm-5.2
36009,2026-08-17T17:49:33.609025+00:00,friend,0,0,4,no_response,0,0,0,
36010,2026-08-17T17:49:33.616608+00:00,friend,0,0,3,no_response,0,0,0,
36011,2026-08-17T17:49:33.623948+00:00,friend,0,0,3,no_response,0,0,0,
36012,2026-08-17T17:49:33.630260+00:00,friend,0,0,3,no_response,0,0,0,
36013,2026-08-17T17:49:33.636473+00:00,friend,0,0,3,no_response,0,0,0,
36014,2026-08-17T17:49:38.041453+00:00,friend,1,1,7733,none,170,20,1,glm-5.2
36015,2026-08-17T17:49:39.176479+00:00,friend,1,1,6999,none,162,17,1,glm-5.3
36016,2026-08-17T17:49:40.630674+00:00,friend,1,1,11657,none,780,57,1,glm-5.2
36017,2026-08-17T17:49:40.642113+00:00,friend,1,1,6941,none,46,0,0,glm-5.2
36018,2026-08-17T17:49:43.083192+00:00,friend,0,0,3,no_response,0,0,0,
36019,2026-08-17T17:49:43.098890+00:00,friend,0,0,3,no_response,0,0,0,
36020,2026-08-17T17:49:43.105251+00:00,friend,0,0,3,no_response,0,0,0,
36021,2026-08-17T17:49:43.147500+00:00,friend,0,0,39,no_response,0,0,0,
36022,2026-08-17T17:49:43.170065+00:00,friend,0,0,10,no_response,0,0,0,
36023,2026-08-17T17:49:43.184930+00:00,friend,0,0,6,no_response,0,0,0,
36024,2026-08-17T17:49:43.203318+00:00,friend,0,0,4,no_response,0,0,0,
36025,2026-08-17T17:49:43.456912+00:00,friend,0,0,3,no_response,0,0,0,
36026,2026-08-17T17:49:43.471688+00:00,friend,0,0,2,no_response,0,0,0,
36027,2026-08-17T17:49:43.476649+00:00,friend,0,0,2,no_response,0,0,0,
36028,2026-08-17T17:49:43.482940+00:00,friend,0,0,2,no_response,0,0,0,
36029,2026-08-17T17:49:43.488626+00:00,friend,0,0,2,no_response,0,0,0,
36030,2026-08-17T17:49:43.493914+00:00,friend,0,0,2,no_response,0,0,0,
36031,2026-08-17T17:49:43.506469+00:00,friend,0,0,2,no_response,0,0,0,
36032,2026-08-17T17:49:43.523062+00:00,friend,0,0,2,no_response,0,0,0,
36033,2026-08-17T17:49:43.528176+00:00,friend,0,0,2,no_response,0,0,0,
36034,2026-08-17T17:49:43.533201+00:00,friend,0,0,2,no_response,0,0,0,
36035,2026-08-17T17:49:43.538760+00:00,friend,0,0,2,no_response,0,0,0,
36036,2026-08-17T17:49:43.543768+00:00,friend,0,0,2,no_response,0,0,0,
36037,2026-08-17T17:49:44.198792+00:00,friend,1,1,10300,none,532,43,1,glm-5.3
36038,2026-08-17T17:49:47.419727+00:00,friend,1,1,7667,none,273,39,1,glm-5.3
36039,2026-08-17T17:49:48.059536+00:00,friend,1,1,7256,none,134,15,1,glm-5.2
36040,2026-08-17T17:49:51.862081+00:00,friend,1,1,9627,none,600,49,1,glm-5.2
36041,2026-08-17T17:49:58.945459+00:00,friend,1,1,19790,none,1623,0,0,glm-5.2
36042,2026-08-17T17:49:59.241573+00:00,friend,1,1,15539,none,725,20,1,glm-5.3
36043,2026-08-17T17:50:00.387847+00:00,friend,1,1,7105,none,314,23,1,glm-5.2
36044,2026-08-17T17:50:00.551563+00:00,friend,1,1,14163,none,673,71,1,glm-5.3
36045,2026-08-17T17:50:04.747902+00:00,friend,1,1,6462,none,336,37,1,glm-5.2
36046,2026-08-17T17:50:05.598711+00:00,friend,1,1,5486,none,115,14,1,glm-5.2
36047,2026-08-17T17:50:06.545882+00:00,friend,1,1,4932,none,149,0,0,glm-5.2
36048,2026-08-17T17:50:10.877056+00:00,friend,1,1,6502,none,115,9,1,glm-5.3
36049,2026-08-17T17:50:15.209810+00:00,friend,1,1,10138,none,571,37,1,glm-5.3
36050,2026-08-17T17:50:17.566482+00:00,friend,1,1,29251,none,1435,0,0,glm-5.3
36051,2026-08-17T17:50:17.803674+00:00,friend,0,0,4,no_response,0,0,0,
36052,2026-08-17T17:50:17.837734+00:00,friend,0,0,3,no_response,0,0,0,
36053,2026-08-17T17:50:17.845758+00:00,friend,0,0,3,no_response,0,0,0,
36054,2026-08-17T17:50:17.855740+00:00,friend,0,0,4,no_response,0,0,0,
36055,2026-08-17T17:50:17.865305+00:00,friend,0,0,2,no_response,0,0,0,
36056,2026-08-17T17:50:17.872528+00:00,friend,0,0,3,no_response,0,0,0,
36057,2026-08-17T17:50:17.916524+00:00,friend,1,1,11660,none,463,56,1,glm-5.2
36058,2026-08-17T17:50:17.961590+00:00,friend,0,0,24,no_response,0,0,0,
36059,2026-08-17T17:50:18.005857+00:00,friend,0,0,9,no_response,0,0,0,
36060,2026-08-17T17:50:18.022737+00:00,friend,0,0,6,no_response,0,0,0,
36061,2026-08-17T17:50:18.036202+00:00,friend,0,0,7,no_response,0,0,0,
36062,2026-08-17T17:50:18.047603+00:00,friend,0,0,6,no_response,0,0,0,
36063,2026-08-17T17:50:18.060022+00:00,friend,0,0,4,no_response,0,0,0,
36064,2026-08-17T17:50:18.279310+00:00,friend,0,0,3,no_response,0,0,0,
36065,2026-08-17T17:50:18.296029+00:00,friend,0,0,4,no_response,0,0,0,
36066,2026-08-17T17:50:18.307485+00:00,friend,0,0,4,no_response,0,0,0,
36067,2026-08-17T17:50:18.319014+00:00,friend,0,0,5,no_response,0,0,0,
36068,2026-08-17T17:50:18.329195+00:00,friend,0,0,4,no_response,0,0,0,
36069,2026-08-17T17:50:18.337719+00:00,friend,0,0,3,no_response,0,0,0,
36070,2026-08-17T17:50:18.356078+00:00,friend,0,0,2,no_response,0,0,0,
36071,2026-08-17T17:50:18.381318+00:00,friend,0,0,2,no_response,0,0,0,
36072,2026-08-17T17:50:18.389014+00:00,friend,0,0,2,no_response,0,0,0,
36073,2026-08-17T17:50:18.395029+00:00,friend,0,0,2,no_response,0,0,0,
36074,2026-08-17T17:50:18.401895+00:00,friend,0,0,3,no_response,0,0,0,
36075,2026-08-17T17:50:18.407938+00:00,friend,0,0,2,no_response,0,0,0,
36076,2026-08-17T17:50:20.189131+00:00,friend,1,1,5695,none,202,37,1,glm-5.2
36077,2026-08-17T17:50:21.408989+00:00,friend,1,1,2867,none,91,0,0,glm-5.3
36078,2026-08-17T17:50:25.102326+00:00,friend,1,1,6846,none,164,27,1,glm-5.2
36079,2026-08-17T17:50:25.851478+00:00,friend,1,1,5464,none,99,0,0,glm-5.2
36080,2026-08-17T17:50:26.401294+00:00,friend,1,1,7840,none,252,0,0,glm-5.3
36081,2026-08-17T17:50:33.788472+00:00,friend,1,1,4758,none,173,29,1,glm-5.3
36082,2026-08-17T17:50:34.041049+00:00,friend,1,1,15788,none,756,44,1,glm-5.3
36083,2026-08-17T17:50:40.340890+00:00,friend,1,1,15027,none,848,46,1,glm-5.2
36084,2026-08-17T17:50:40.541864+00:00,friend,0,0,24,no_response,0,0,0,
36085,2026-08-17T17:50:40.547159+00:00,friend,0,0,2,no_response,0,0,0,
36086,2026-08-17T17:50:40.552047+00:00,friend,0,0,2,no_response,0,0,0,
36087,2026-08-17T17:50:40.557783+00:00,friend,0,0,3,no_response,0,0,0,
36088,2026-08-17T17:50:40.562747+00:00,friend,0,0,2,no_response,0,0,0,
36089,2026-08-17T17:50:41.706813+00:00,friend,1,1,7340,none,254,28,1,glm-5.3
36090,2026-08-17T17:50:43.695328+00:00,friend,1,1,17428,none,981,36,1,glm-5.2
36091,2026-08-17T17:50:45.323454+00:00,friend,1,0,39531,parse_error,0,1120,0,glm-5.2
36092,2026-08-17T17:50:47.680399+00:00,friend,1,1,3756,none,117,0,0,glm-5.2
36093,2026-08-17T17:50:50.751945+00:00,friend,1,1,8854,none,287,51,1,glm-5.2
36094,2026-08-17T17:50:53.030886+00:00,friend,1,1,6787,none,34,0,0,glm-5.2
36095,2026-08-17T17:50:53.969714+00:00,friend,1,1,11930,none,517,40,1,glm-5.3
36096,2026-08-17T17:50:54.457500+00:00,friend,1,1,6175,none,136,24,1,glm-5.3
36097,2026-08-17T17:51:00.987459+00:00,friend,1,1,6002,none,138,23,1,glm-5.3
36098,2026-08-17T17:51:07.939734+00:00,friend,1,1,6337,none,177,26,1,glm-5.3
36099,2026-08-17T17:51:10.413561+00:00,friend,1,1,48703,none,241,34,1,glm-5.3
36100,2026-08-17T17:51:11.713731+00:00,friend,1,1,3227,none,46,0,0,glm-5.3
36101,2026-08-17T17:51:16.579506+00:00,friend,1,1,141944,none,8746,57,1,glm-5.3
36102,2026-08-17T17:51:20.082892+00:00,friend,1,1,27923,none,1316,51,1,glm-5.2
36103,2026-08-17T17:51:21.171807+00:00,friend,1,1,26815,none,1335,41,1,glm-5.3
36104,2026-08-17T17:51:21.441162+00:00,friend,1,1,10585,none,420,0,0,glm-5.3
36105,2026-08-17T17:51:24.222180+00:00,friend,1,0,31004,parse_error,0,1044,0,glm-5.2
36106,2026-08-17T17:51:26.288053+00:00,friend,1,1,8154,none,275,16,1,glm-5.3
36107,2026-08-17T17:51:30.557775+00:00,friend,1,1,5765,none,148,0,0,glm-5.2
36108,2026-08-17T17:51:30.611562+00:00,friend,0,0,4,no_response,0,0,0,
36109,2026-08-17T17:51:30.621747+00:00,friend,0,0,4,no_response,0,0,0,
36110,2026-08-17T17:51:30.631193+00:00,friend,0,0,4,no_response,0,0,0,
36111,2026-08-17T17:51:30.638076+00:00,friend,0,0,3,no_response,0,0,0,
36112,2026-08-17T17:51:30.644008+00:00,friend,0,0,2,no_response,0,0,0,
36113,2026-08-17T17:51:32.703184+00:00,friend,1,1,9304,none,470,0,0,glm-5.3
36114,2026-08-17T17:51:37.147998+00:00,friend,1,1,61097,none,399,0,0,glm-5.3
36115,2026-08-17T17:51:41.562646+00:00,friend,1,1,20019,none,1023,39,1,glm-5.2
36116,2026-08-17T17:51:41.589964+00:00,friend,1,1,5536,none,167,0,0,glm-5.3
36117,2026-08-17T17:51:45.371035+00:00,friend,1,1,7847,none,272,0,0,glm-5.3
36118,2026-08-17T17:51:45.425553+00:00,friend,0,0,3,no_response,0,0,0,
36119,2026-08-17T17:51:45.433069+00:00,friend,0,0,3,no_response,0,0,0,
36120,2026-08-17T17:51:45.440380+00:00,friend,0,0,3,no_response,0,0,0,
36121,2026-08-17T17:51:45.447063+00:00,friend,0,0,2,no_response,0,0,0,
36122,2026-08-17T17:51:45.452444+00:00,friend,0,0,2,no_response,0,0,0,
36123,2026-08-17T17:51:48.031845+00:00,friend,1,1,5954,none,172,0,0,glm-5.3
36124,2026-08-17T17:51:48.474460+00:00,friend,1,1,26759,none,1492,31,1,glm-5.3
36125,2026-08-17T17:51:57.427200+00:00,friend,1,1,13368,none,685,91,1,glm-5.3
36126,2026-08-17T17:51:57.819809+00:00,friend,1,1,45431,none,99,0,0,glm-5.3
36127,2026-08-17T17:51:59.160205+00:00,friend,1,1,10238,none,431,36,1,glm-5.3
36128,2026-08-17T17:52:07.225525+00:00,friend,1,0,35629,parse_error,0,1083,0,glm-5.2
36129,2026-08-17T17:52:07.667620+00:00,friend,1,1,9240,none,388,24,1,glm-5.3
36130,2026-08-17T17:52:12.006049+00:00,friend,1,1,25225,none,1316,74,1,glm-5.3
36131,2026-08-17T17:52:13.484829+00:00,friend,1,1,12767,none,582,32,1,glm-5.3
36132,2026-08-17T17:52:13.558479+00:00,friend,1,1,4304,none,81,0,0,glm-5.3
36133,2026-08-17T17:52:15.626006+00:00,friend,1,1,7539,none,49,0,0,glm-5.2
36134,2026-08-17T17:52:20.557036+00:00,friend,1,1,190857,none,10046,69,1,glm-5.3
36135,2026-08-17T17:52:21.013451+00:00,friend,1,1,6825,none,283,0,0,glm-5.3
36136,2026-08-17T17:52:24.685636+00:00,friend,1,1,9588,none,416,0,0,glm-5.3
36137,2026-08-17T17:52:31.026451+00:00,friend,1,1,7674,none,263,60,1,glm-5.3
36138,2026-08-17T17:52:31.843453+00:00,friend,1,1,7821,none,384,67,1,glm-5.3
36139,2026-08-17T17:52:41.107891+00:00,friend,1,1,49911,none,85,0,0,glm-5.3
36140,2026-08-17T17:52:41.173433+00:00,friend,1,1,8999,none,289,51,1,glm-5.3
36141,2026-08-17T17:52:41.685713+00:00,friend,1,1,10022,none,446,30,1,glm-5.3
36142,2026-08-17T17:52:45.369656+00:00,friend,1,1,31436,none,1868,92,1,glm-5.3
36143,2026-08-17T17:52:48.490968+00:00,friend,1,1,5220,none,123,0,0,glm-5.3
36144,2026-08-17T17:52:50.183024+00:00,friend,1,1,8414,none,375,43,1,glm-5.3
36145,2026-08-17T17:52:52.058248+00:00,friend,1,1,124078,none,7874,25,1,glm-5.2
36146,2026-08-17T17:52:52.625018+00:00,friend,1,0,36860,parse_error,0,1060,0,glm-5.2
36147,2026-08-17T17:52:55.134846+00:00,friend,1,0,7638,parse_error,0,275,0,glm-5.2
36148,2026-08-17T17:52:57.059999+00:00,friend,1,1,8100,none,288,28,1,glm-5.3
36149,2026-08-17T17:53:00.037476+00:00,friend,1,1,47534,none,3014,38,1,glm-5.3
36150,2026-08-17T17:53:00.466017+00:00,friend,1,1,7694,none,238,0,0,glm-5.3
36151,2026-08-17T17:53:01.877798+00:00,friend,1,1,8630,none,156,0,0,glm-5.2
36152,2026-08-17T17:53:07.401395+00:00,friend,1,1,8636,none,265,0,0,glm-5.3
36153,2026-08-17T17:53:07.688319+00:00,friend,1,1,6949,none,271,0,0,glm-5.3
36154,2026-08-17T17:53:09.339745+00:00,friend,1,1,6433,none,46,0,0,glm-5.3
36155,2026-08-17T17:53:19.908861+00:00,friend,1,1,96792,none,1965,634,1,glm-5.2
36156,2026-08-17T17:53:22.036953+00:00,friend,1,0,20021,parse_error,0,885,0,glm-5.2
36157,2026-08-17T17:53:27.358933+00:00,friend,1,1,36103,none,1995,70,1,glm-5.3
36158,2026-08-17T17:53:29.073367+00:00,friend,1,1,6263,none,90,0,0,glm-5.2
36159,2026-08-17T17:53:33.717001+00:00,friend,1,1,13685,none,505,506,0,glm-5.2
36160,2026-08-17T17:53:42.908196+00:00,friend,1,1,20426,none,1034,333,1,glm-5.3
36161,2026-08-17T17:53:44.195874+00:00,friend,1,1,26873,none,1437,77,1,glm-5.3
36162,2026-08-17T17:53:50.491005+00:00,friend,1,1,16164,none,812,60,1,glm-5.2
36163,2026-08-17T17:53:53.047861+00:00,friend,1,1,59568,none,4654,64,1,glm-5.2
36164,2026-08-17T17:53:58.142849+00:00,friend,1,1,7309,none,445,0,0,glm-5.2
36165,2026-08-17T17:53:58.313868+00:00,friend,0,0,2,no_response,0,0,0,
36166,2026-08-17T17:53:58.319169+00:00,friend,0,0,2,no_response,0,0,0,
36167,2026-08-17T17:53:58.324869+00:00,friend,0,0,2,no_response,0,0,0,
36168,2026-08-17T17:53:58.329946+00:00,friend,0,0,2,no_response,0,0,0,
36169,2026-08-17T17:53:58.335536+00:00,friend,0,0,2,no_response,0,0,0,
36170,2026-08-17T17:54:01.050309+00:00,friend,1,1,2655,none,43,0,0,glm-5.2
36171,2026-08-17T17:54:01.536120+00:00,friend,1,1,5165,none,88,25,1,glm-5.2
36172,2026-08-17T17:54:02.930883+00:00,friend,0,0,3,no_response,0,0,0,
36173,2026-08-17T17:54:02.953283+00:00,friend,0,0,4,no_response,0,0,0,
36174,2026-08-17T17:54:02.961052+00:00,friend,0,0,3,no_response,0,0,0,
36175,2026-08-17T17:54:02.969601+00:00,friend,0,0,4,no_response,0,0,0,
36176,2026-08-17T17:54:02.977246+00:00,friend,0,0,3,no_response,0,0,0,
36177,2026-08-17T17:54:02.985446+00:00,friend,0,0,4,no_response,0,0,0,
36178,2026-08-17T17:54:03.008105+00:00,friend,0,0,3,no_response,0,0,0,
36179,2026-08-17T17:54:03.623639+00:00,friend,1,0,31584,parse_error,0,956,0,glm-5.2
36180,2026-08-17T17:54:06.819651+00:00,friend,1,1,36829,none,1965,59,1,glm-5.3
36181,2026-08-17T17:54:08.175956+00:00,friend,1,1,36612,none,1957,53,1,glm-5.3
36182,2026-08-17T17:54:12.599687+00:00,friend,1,1,8228,none,159,0,0,glm-5.2
36183,2026-08-17T17:54:13.966206+00:00,friend,1,1,107714,none,5181,34,1,glm-5.3
36184,2026-08-17T17:54:14.844677+00:00,friend,1,1,7476,none,231,0,0,glm-5.3
36185,2026-08-17T17:54:19.144295+00:00,friend,1,1,5788,none,51,0,0,glm-5.2
36186,2026-08-17T17:54:25.220592+00:00,friend,1,1,5239,none,95,0,0,glm-5.2
36187,2026-08-17T17:54:28.395870+00:00,friend,1,1,80608,none,5564,2185,1,glm-5.3
36188,2026-08-17T17:54:29.681406+00:00,friend,1,1,4105,none,34,0,0,glm-5.2
36189,2026-08-17T17:54:36.462961+00:00,friend,1,1,7051,none,285,0,0,glm-5.3
36190,2026-08-17T17:54:37.162348+00:00,friend,1,0,34105,parse_error,0,966,0,glm-5.2
36191,2026-08-17T17:54:37.747344+00:00,friend,0,0,3,no_response,0,0,0,
36192,2026-08-17T17:54:37.771874+00:00,friend,0,0,2,no_response,0,0,0,
36193,2026-08-17T17:54:37.778442+00:00,friend,0,0,3,no_response,0,0,0,
36194,2026-08-17T17:54:37.785819+00:00,friend,0,0,3,no_response,0,0,0,
36195,2026-08-17T17:54:37.803837+00:00,friend,0,0,14,no_response,0,0,0,
36196,2026-08-17T17:54:37.810240+00:00,friend,0,0,2,no_response,0,0,0,
36197,2026-08-17T17:54:37.832985+00:00,friend,0,0,3,no_response,0,0,0,
36198,2026-08-17T17:54:38.082266+00:00,friend,1,1,36776,none,2120,57,1,glm-5.2
36199,2026-08-17T17:54:40.944948+00:00,friend,1,1,25545,none,1318,50,1,glm-5.3
36200,2026-08-17T17:54:42.410430+00:00,friend,1,1,12530,none,901,21,1,glm-5.2
36201,2026-08-17T17:54:46.570949+00:00,friend,1,1,4812,none,158,0,0,glm-5.3
36202,2026-08-17T17:54:47.487285+00:00,friend,1,1,9995,none,362,45,1,glm-5.2
36203,2026-08-17T17:54:47.699483+00:00,friend,0,0,8,no_response,0,0,0,
36204,2026-08-17T17:54:47.708111+00:00,friend,0,0,3,no_response,0,0,0,
36205,2026-08-17T17:54:47.720916+00:00,friend,0,0,6,no_response,0,0,0,
36206,2026-08-17T17:54:47.730242+00:00,friend,0,0,3,no_response,0,0,0,
36207,2026-08-17T17:54:47.737070+00:00,friend,0,0,3,no_response,0,0,0,
36208,2026-08-17T17:54:48.481410+00:00,friend,1,1,4854,none,130,0,0,glm-5.2
36209,2026-08-17T17:54:48.574987+00:00,friend,1,1,8089,none,181,0,0,glm-5.2
36210,2026-08-17T17:54:54.936014+00:00,friend,1,1,16772,none,531,18,1,glm-5.3
36211,2026-08-17T17:54:57.634348+00:00,friend,1,1,9244,none,483,67,1,glm-5.3
36212,2026-08-17T17:54:59.762104+00:00,friend,1,1,9391,none,521,92,1,glm-5.2
36213,2026-08-17T17:55:00.828025+00:00,friend,1,1,12754,none,688,31,1,glm-5.2
36214,2026-08-17T17:55:01.923486+00:00,friend,1,1,5585,none,45,0,0,glm-5.3
36215,2026-08-17T17:55:07.897569+00:00,friend,1,1,16280,none,1031,34,1,glm-5.3
36216,2026-08-17T17:55:11.137340+00:00,friend,1,1,9896,none,302,77,1,glm-5.2
36217,2026-08-17T17:55:12.224397+00:00,friend,1,0,21136,parse_error,0,913,0,glm-5.2
36218,2026-08-17T17:55:16.573016+00:00,friend,1,1,13609,none,632,63,1,glm-5.3
36219,2026-08-17T17:55:18.975575+00:00,friend,1,1,5777,none,40,0,0,glm-5.2
36220,2026-08-17T17:55:25.367202+00:00,friend,1,1,5779,none,85,8,1,glm-5.2
36221,2026-08-17T17:55:34.938223+00:00,friend,1,1,21223,none,1156,49,1,glm-5.3
36222,2026-08-17T17:55:38.400364+00:00,friend,1,1,11807,none,373,28,1,glm-5.2
36223,2026-08-17T17:55:41.824655+00:00,friend,1,1,29292,none,1479,97,1,glm-5.2
36224,2026-08-17T17:55:42.102060+00:00,friend,0,0,2,no_response,0,0,0,
36225,2026-08-17T17:55:42.115584+00:00,friend,0,0,2,no_response,0,0,0,
36226,2026-08-17T17:55:42.124675+00:00,friend,0,0,5,no_response,0,0,0,
36227,2026-08-17T17:55:42.140393+00:00,friend,0,0,2,no_response,0,0,0,
36228,2026-08-17T17:55:42.145943+00:00,friend,0,0,2,no_response,0,0,0,
36229,2026-08-17T17:55:45.946887+00:00,friend,1,1,7067,none,180,25,1,glm-5.2
36230,2026-08-17T17:55:56.799781+00:00,friend,1,1,14524,none,565,86,1,glm-5.2
36231,2026-08-17T17:56:01.201071+00:00,friend,1,1,4135,none,45,0,0,glm-5.2
36232,2026-08-17T17:56:03.570172+00:00,friend,1,1,108158,none,6185,13,1,glm-5.3
36233,2026-08-17T17:56:04.029297+00:00,friend,1,1,59763,none,38,0,0,glm-5.3
36234,2026-08-17T17:56:08.697810+00:00,friend,1,1,39921,none,2342,91,1,glm-5.3
36235,2026-08-17T17:56:14.259920+00:00,friend,1,0,28028,parse_error,0,1030,0,glm-5.2
36236,2026-08-17T17:56:15.286400+00:00,friend,1,1,10375,none,436,0,0,glm-5.3
36237,2026-08-17T17:56:16.862567+00:00,friend,1,1,72486,none,645,17,1,glm-5.2
36238,2026-08-17T17:56:23.051055+00:00,friend,1,1,18835,none,907,875,0,glm-5.3
36239,2026-08-17T17:56:23.617299+00:00,friend,1,1,8646,none,284,39,1,glm-5.2
36240,2026-08-17T17:56:24.521804+00:00,friend,1,1,6368,none,145,0,0,glm-5.3
36241,2026-08-17T17:56:33.021047+00:00,friend,1,1,54068,none,3091,61,1,glm-5.3
36242,2026-08-17T17:56:33.524299+00:00,friend,1,1,15583,none,730,65,1,glm-5.2
36243,2026-08-17T17:56:33.927956+00:00,friend,1,1,7922,none,227,0,0,glm-5.3
36244,2026-08-17T17:56:37.053064+00:00,friend,1,1,34864,none,1757,36,1,glm-5.2
36245,2026-08-17T17:56:41.821324+00:00,friend,1,1,18016,none,1177,12,1,glm-5.3
36246,2026-08-17T17:56:43.976545+00:00,friend,1,1,8054,none,168,0,0,glm-5.3
36247,2026-08-17T17:56:46.871683+00:00,friend,1,1,12370,none,1028,36,1,glm-5.2
36248,2026-08-17T17:56:47.878497+00:00,friend,1,0,24044,parse_error,0,977,0,glm-5.2
36249,2026-08-17T17:56:50.062104+00:00,friend,1,1,5735,none,115,0,0,glm-5.3
36250,2026-08-17T17:56:50.136315+00:00,friend,0,0,7,no_response,0,0,0,
36251,2026-08-17T17:56:50.146345+00:00,friend,0,0,4,no_response,0,0,0,
36252,2026-08-17T17:56:50.154739+00:00,friend,0,0,3,no_response,0,0,0,
36253,2026-08-17T17:56:50.161496+00:00,friend,0,0,3,no_response,0,0,0,
36254,2026-08-17T17:56:50.168364+00:00,friend,0,0,2,no_response,0,0,0,
36255,2026-08-17T17:56:55.360006+00:00,friend,1,1,115219,none,6610,45,1,glm-5.3
36256,2026-08-17T17:56:57.169320+00:00,friend,1,1,6695,none,198,0,0,glm-5.3
36257,2026-08-17T17:56:57.230828+00:00,friend,1,1,8496,none,238,56,1,glm-5.2
36258,2026-08-17T17:56:57.301300+00:00,friend,0,0,22,no_response,0,0,0,
36259,2026-08-17T17:56:57.308357+00:00,friend,0,0,3,no_response,0,0,0,
36260,2026-08-17T17:56:57.315189+00:00,friend,0,0,2,no_response,0,0,0,
36261,2026-08-17T17:56:57.321129+00:00,friend,0,0,2,no_response,0,0,0,
36262,2026-08-17T17:56:57.326815+00:00,friend,0,0,2,no_response,0,0,0,
36263,2026-08-17T17:56:58.538304+00:00,friend,1,1,21096,none,1185,25,1,glm-5.2
36264,2026-08-17T17:57:00.359266+00:00,friend,1,1,18150,none,963,853,0,glm-5.3
36265,2026-08-17T17:57:03.943011+00:00,friend,1,1,16051,none,1310,23,1,glm-5.2
36266,2026-08-17T17:57:04.576798+00:00,friend,1,1,7072,none,28,0,0,glm-5.2
36267,2026-08-17T17:57:06.947445+00:00,friend,1,1,9422,none,169,0,0,glm-5.3
36268,2026-08-17T17:57:07.250065+00:00,friend,1,1,8548,none,132,27,1,glm-5.2
36269,2026-08-17T17:57:08.916429+00:00,friend,1,1,8284,none,111,81,1,glm-5.3
36270,2026-08-17T17:57:09.182168+00:00,friend,0,0,2,no_response,0,0,0,
36271,2026-08-17T17:57:09.197856+00:00,friend,0,0,2,no_response,0,0,0,
36272,2026-08-17T17:57:09.203378+00:00,friend,0,0,2,no_response,0,0,0,
36273,2026-08-17T17:57:09.210514+00:00,friend,0,0,3,no_response,0,0,0,
36274,2026-08-17T17:57:09.215481+00:00,friend,0,0,2,no_response,0,0,0,
36275,2026-08-17T17:57:09.221979+00:00,friend,0,0,3,no_response,0,0,0,
36276,2026-08-17T17:57:09.232865+00:00,friend,0,0,2,no_response,0,0,0,
36277,2026-08-17T17:57:09.246434+00:00,friend,0,0,2,no_response,0,0,0,
36278,2026-08-17T17:57:09.251255+00:00,friend,0,0,2,no_response,0,0,0,
36279,2026-08-17T17:57:09.257483+00:00,friend,0,0,2,no_response,0,0,0,
36280,2026-08-17T17:57:09.263298+00:00,friend,0,0,2,no_response,0,0,0,
36281,2026-08-17T17:57:09.268366+00:00,friend,0,0,2,no_response,0,0,0,
36282,2026-08-17T17:57:09.626459+00:00,friend,1,1,4893,none,91,13,1,glm-5.2
36283,2026-08-17T17:57:15.565408+00:00,friend,1,1,8214,none,257,0,0,glm-5.3
36284,2026-08-17T17:57:17.499625+00:00,friend,1,1,6837,none,153,36,1,glm-5.2
36285,2026-08-17T17:57:19.841717+00:00,friend,1,1,12490,none,571,64,1,glm-5.2
