id,ts,severity,category,title,detail,alerted,resolved
2415,1786978819.8597455,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2416,1786978820.6194053,WARN,key_backoff,friend exhausted failure #2,"{""detail"": ""backoff 4.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2417,1786979102.6677072,warning,circuit_breaker,Circuit breaker: decode-gaps/t_7b922684 (4 consecutive crashed runs),"{""last_error"": ""pid 3063907 not alive"", ""run_count"": 4, ""crashed_runs"": 4, ""profile"": ""worker-balloon"", ""status_at_trip"": ""ready""}",1,0
2418,1786979173.7813318,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2419,1786979181.4703507,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2420,1786979464.8451633,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2421,1786979486.8518918,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2422,1786979702.321404,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2423,1786979702.3343098,critical,api_low_balance,openrouter balance low: $3.46,"openrouter balance at $3.46, below $5.00 threshold. Top up to avoid service interruption.",1,0
2424,1786980003.7252128,warning,circuit_breaker,Circuit breaker: host-driven-bench/t_1e40230c (3 consecutive crashed runs),"{""last_error"": ""pid 3124080 not alive"", ""run_count"": 4, ""crashed_runs"": 3, ""profile"": ""worker-base"", ""status_at_trip"": ""running""}",1,0
2425,1786980005.1297712,warning,circuit_breaker,Circuit breaker: host-driven-bench/t_67f202ce (3 consecutive crashed runs),"{""last_error"": ""pid 3124089 not alive"", ""run_count"": 4, ""crashed_runs"": 3, ""profile"": ""worker-base"", ""status_at_trip"": ""running""}",1,0
2426,1786980006.4580126,warning,circuit_breaker,Circuit breaker: host-driven-bench/t_66109ff9 (3 consecutive crashed runs),"{""last_error"": ""pid 3124101 not alive"", ""run_count"": 4, ""crashed_runs"": 3, ""profile"": ""worker-base"", ""status_at_trip"": ""running""}",1,0
2427,1786980388.7195222,WARN,key_backoff,friend server failure #1,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2428,1786980509.583537,WARN,key_backoff,friend server failure #1,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2429,1786980512.7181172,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2430,1786980601.5856066,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2431,1786980601.615851,critical,api_low_balance,openrouter balance low: $3.46,"openrouter balance at $3.46, below $5.00 threshold. Top up to avoid service interruption.",1,0
2432,1786980608.0668197,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2433,1786980608.0671093,CRITICAL,api_low_balance,openrouter balance low: $3.46,"openrouter balance at $3.46, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2434,1786980640.445422,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2435,1786980642.513596,WARN,key_backoff,friend exhausted failure #2,"{""detail"": ""backoff 4.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2436,1786980647.9126444,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2437,1786980684.5076056,WARN,key_backoff,friend exhausted failure #2,"{""detail"": ""backoff 4.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2438,1786980692.0082679,WARN,key_backoff,friend exhausted failure #3,"{""detail"": ""backoff 8.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2439,1786980712.2688105,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2440,1786980747.716481,WARN,key_backoff,friend exhausted failure #2,"{""detail"": ""backoff 4.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2441,1786980750.2899082,WARN,key_backoff,friend server failure #3,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2442,1786980782.9688947,WARN,key_backoff,friend exhausted failure #4,"{""detail"": ""backoff 16.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2443,1786980801.022739,WARN,key_backoff,friend exhausted failure #5,"{""detail"": ""backoff 32.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2444,1786980835.4287615,WARN,key_backoff,friend exhausted failure #6,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2445,1786980902.6985128,WARN,key_backoff,friend exhausted failure #7,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2446,1786980902.6986194,CRITICAL,KEY_DEAD,friend reached 7 consecutive failures,"{""detail"": ""backoff 60.0s; likely dead"", ""key_name"": ""friend""}",1,0
2447,1786980903.5517328,warning,circuit_breaker,Circuit breaker: host-driven-bench/t_c22bdaa9 (6 consecutive crashed runs),"{""last_error"": ""pid 3122352 not alive"", ""run_count"": 7, ""crashed_runs"": 6, ""profile"": ""worker-base"", ""status_at_trip"": ""running""}",1,0
2448,1786980903.5730603,WARN,key_backoff,friend exhausted failure #8,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2449,1786980904.248395,WARN,key_backoff,friend exhausted failure #9,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2450,1786980968.4497123,WARN,key_backoff,friend exhausted failure #10,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2451,1786981043.642069,WARN,key_backoff,friend exhausted failure #11,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2452,1786981044.3839543,WARN,key_backoff,friend exhausted failure #12,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2453,1786981108.344735,WARN,key_backoff,friend exhausted failure #13,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2454,1786981110.1363742,WARN,key_backoff,friend exhausted failure #14,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2455,1786981176.333132,WARN,key_backoff,friend exhausted failure #15,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2456,1786981176.4522214,WARN,key_backoff,friend exhausted failure #16,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2457,1786981177.6202068,WARN,key_backoff,friend exhausted failure #17,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2458,1786981240.7061067,WARN,key_backoff,friend exhausted failure #18,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2459,1786981242.1023593,WARN,key_backoff,friend exhausted failure #19,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2460,1786981303.748376,WARN,key_backoff,friend exhausted failure #20,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2461,1786981305.4422476,WARN,key_backoff,friend exhausted failure #21,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2462,1786981305.7707615,WARN,key_backoff,friend exhausted failure #22,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2463,1786981368.603112,WARN,key_backoff,friend exhausted failure #23,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2464,1786981369.6346643,WARN,key_backoff,friend exhausted failure #24,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2465,1786981433.945206,WARN,key_backoff,friend exhausted failure #25,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2466,1786981502.0648196,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2467,1786981502.0952492,critical,api_low_balance,openrouter balance low: $3.39,"openrouter balance at $3.39, below $5.00 threshold. Top up to avoid service interruption.",1,0
2468,1786981502.0952492,warning,api_burn_burst,openrouter burn burst: $0.0688 (z=60.7σ),"openrouter spend this interval ($0.0688) is 60.7σ above the rolling mean ($0.0001, σ=$0.0011). Possible runaway agent or expensive request.",1,0
2469,1786981530.3841093,WARN,key_backoff,friend exhausted failure #26,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2470,1786981594.6167896,WARN,key_backoff,friend exhausted failure #27,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2471,1786981658.9080913,WARN,key_backoff,friend exhausted failure #28,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2472,1786981660.7056944,WARN,key_backoff,friend exhausted failure #29,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2473,1786981728.8535578,WARN,key_backoff,friend exhausted failure #30,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2474,1786981728.8947182,WARN,key_backoff,friend exhausted failure #31,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2475,1786981794.1202052,WARN,key_backoff,friend exhausted failure #32,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2476,1786981796.7805088,WARN,key_backoff,friend exhausted failure #33,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2477,1786981859.7026112,WARN,key_backoff,friend exhausted failure #34,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2478,1786981861.0308375,WARN,key_backoff,friend exhausted failure #35,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2479,1786981863.0738337,WARN,key_backoff,friend exhausted failure #36,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2480,1786981926.996868,WARN,key_backoff,friend exhausted failure #37,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2481,1786981927.3395462,WARN,key_backoff,friend exhausted failure #38,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2482,1786981991.206456,WARN,key_backoff,friend exhausted failure #39,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2483,1786981992.5495005,WARN,key_backoff,friend exhausted failure #40,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2484,1786982055.70028,WARN,key_backoff,friend exhausted failure #41,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2485,1786982120.002607,WARN,key_backoff,friend exhausted failure #42,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2486,1786982120.3685825,WARN,key_backoff,friend exhausted failure #43,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2487,1786982123.0479212,WARN,key_backoff,friend exhausted failure #44,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2488,1786982187.0131009,WARN,key_backoff,friend exhausted failure #45,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2489,1786982187.176779,WARN,key_backoff,friend exhausted failure #46,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2490,1786982250.3993342,WARN,key_backoff,friend exhausted failure #47,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2491,1786982252.0385761,WARN,key_backoff,friend exhausted failure #48,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2492,1786982325.7600994,WARN,key_backoff,friend exhausted failure #49,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2493,1786982390.8642602,WARN,key_backoff,friend exhausted failure #50,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2494,1786982401.744563,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2495,1786982401.7626264,critical,api_low_balance,openrouter balance low: $3.39,"openrouter balance at $3.39, below $5.00 threshold. Top up to avoid service interruption.",1,0
2496,1786982408.763829,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2497,1786982408.7650847,CRITICAL,api_low_balance,openrouter balance low: $3.39,"openrouter balance at $3.39, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2498,1786982462.750237,WARN,key_backoff,friend exhausted failure #51,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2499,1786982525.9540524,WARN,key_backoff,friend exhausted failure #52,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2500,1786982526.3824291,WARN,key_backoff,friend exhausted failure #53,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2501,1786982590.2396188,WARN,key_backoff,friend exhausted failure #54,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2502,1786982590.8310876,WARN,key_backoff,friend exhausted failure #55,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2503,1786982652.9990017,WARN,key_backoff,friend exhausted failure #56,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2504,1786982715.2894244,WARN,key_backoff,friend exhausted failure #57,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2505,1786982716.657265,WARN,key_backoff,friend exhausted failure #58,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2506,1786982716.677344,WARN,key_backoff,friend exhausted failure #59,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2507,1786982780.8254585,WARN,key_backoff,friend exhausted failure #60,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2508,1786982781.030423,WARN,key_backoff,friend exhausted failure #61,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2509,1786982781.7628646,WARN,key_backoff,friend exhausted failure #62,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2510,1786982845.3773854,WARN,key_backoff,friend exhausted failure #63,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2511,1786982907.746377,WARN,key_backoff,friend exhausted failure #64,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2512,1786982980.262272,WARN,key_backoff,friend exhausted failure #65,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2513,1786983050.8505096,WARN,key_backoff,friend exhausted failure #66,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2514,1786983116.641019,WARN,key_backoff,friend exhausted failure #67,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2515,1786983182.1974695,WARN,key_backoff,friend exhausted failure #68,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2516,1786983249.702314,WARN,key_backoff,friend exhausted failure #69,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2517,1786983250.2224064,WARN,key_backoff,friend exhausted failure #70,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2518,1786983302.2669792,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2519,1786983302.2842767,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2520,1786983316.4591258,WARN,key_backoff,friend exhausted failure #71,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2521,1786983380.2977705,WARN,key_backoff,friend exhausted failure #72,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2522,1786983449.1029506,WARN,key_backoff,friend exhausted failure #73,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2523,1786983516.0851645,WARN,key_backoff,friend exhausted failure #74,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2524,1786983580.1391475,WARN,key_backoff,friend exhausted failure #75,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2525,1786983604.199903,warning,circuit_breaker,Circuit breaker: host-driven-bench/t_c91296d9 (3 consecutive crashed runs),"{""last_error"": ""pid 3214035 not alive"", ""run_count"": 17, ""crashed_runs"": 14, ""profile"": ""worker-base"", ""status_at_trip"": ""running""}",1,0
2526,1786983604.217974,warning,circuit_breaker,Circuit breaker: board 'host-driven-bench' degraded (5 tripped tasks in 24h),Approaching freeze threshold. Inspect crash causes.,1,0
2527,1786983642.972399,WARN,key_backoff,friend exhausted failure #76,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2528,1786983712.5196416,WARN,key_backoff,friend exhausted failure #77,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2529,1786983776.8719358,WARN,key_backoff,friend exhausted failure #78,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2530,1786983842.1385033,WARN,key_backoff,friend exhausted failure #79,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2531,1786983912.3692317,WARN,key_backoff,friend exhausted failure #80,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2532,1786983985.0578225,WARN,key_backoff,friend exhausted failure #81,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2533,1786984049.31508,WARN,key_backoff,friend exhausted failure #82,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2534,1786984113.09736,WARN,key_backoff,friend exhausted failure #83,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2535,1786984176.6038368,WARN,key_backoff,friend exhausted failure #84,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2536,1786984176.6576226,WARN,key_backoff,friend exhausted failure #85,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2537,1786984202.2660952,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2538,1786984202.288195,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2539,1786984209.0611303,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2540,1786984209.0614357,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2541,1786984242.599833,WARN,key_backoff,friend exhausted failure #86,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2542,1786984243.6895134,WARN,key_backoff,friend exhausted failure #87,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2543,1786984244.5689373,WARN,key_backoff,friend exhausted failure #88,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2544,1786984541.563442,WARN,key_backoff,friend server failure #1,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2545,1786984662.6165652,WARN,key_backoff,friend server failure #1,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2546,1786984782.6839473,WARN,key_backoff,friend server failure #2,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2547,1786985024.5483303,WARN,key_backoff,friend server failure #1,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2548,1786985102.0141807,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2549,1786985102.0247624,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2550,1786985315.8774118,WARN,key_backoff,friend server failure #1,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2551,1786985403.8761246,warning,circuit_breaker,Circuit breaker: host-driven-bench/t_f64ef023 (6 consecutive crashed runs),"{""last_error"": ""pid 3237831 not alive"", ""run_count"": 20, ""crashed_runs"": 17, ""profile"": ""worker-base"", ""status_at_trip"": ""running""}",1,0
2552,1786985556.617692,WARN,key_backoff,friend server failure #1,"{""detail"": ""backoff 30s; error_type=server"", ""key_name"": ""friend""}",1,0
2553,1786986002.3284738,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2554,1786986002.352361,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2555,1786986009.184935,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2556,1786986009.1852863,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2557,1786986902.4105175,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2558,1786986902.4365492,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2559,1786987802.2730227,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2560,1786987802.2821,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2561,1786987809.1053455,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2562,1786987809.1066403,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2563,1786988701.6875563,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2564,1786988701.7207553,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2565,1786989024.1791952,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2566,1786989038.5698352,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2567,1786989074.5815947,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2568,1786989105.29422,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2569,1786989113.9976025,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2570,1786989306.8374648,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2571,1786989307.6149602,WARN,key_backoff,friend exhausted failure #2,"{""detail"": ""backoff 4.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2572,1786989553.4872243,WARN,key_backoff,friend exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2573,1786989554.3371232,WARN,key_backoff,friend exhausted failure #2,"{""detail"": ""backoff 4.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2574,1786989554.632686,WARN,key_backoff,friend exhausted failure #3,"{""detail"": ""backoff 8.0s; error_type=exhausted"", ""key_name"": ""friend""}",1,0
2575,1786989601.9039497,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2576,1786989601.9199896,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2577,1786989608.6856608,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2578,1786989608.6859748,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2579,1786990502.1063209,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2580,1786990502.1145442,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2581,1786991401.9162476,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2582,1786991401.9610605,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
2583,1786991408.7875953,CRITICAL,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2584,1786991408.7889285,CRITICAL,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5 threshold. Top up to avoid service interruption. (data 5 min old)",1,0
2585,1786992302.4718764,critical,api_low_balance,ppq balance low: $0.02,"ppq balance at $0.02, below $5.00 threshold. Top up to avoid service interruption.",1,0
2586,1786992302.4920592,critical,api_low_balance,openrouter balance low: $3.30,"openrouter balance at $3.30, below $5.00 threshold. Top up to avoid service interruption.",1,0
