id,ts,key_name,key_suffix,model,prompt_tokens,completion_tokens,total_tokens,tier,cache_hit,ollama_hit,ppq_hit,status_code,error,duration_ms,cost_usd,cost_source,session_id,task_type
33000,1786827452.6715684,friend,1r4g,glm-5.2,48819,954,49773,zai,0,0,0,200,,77015,0.0,flat_rate,20260816_022455_cda768,
33001,1786827455.2377079,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,,9098,0.0,flat_rate,,
33002,1786827469.6087768,friend,1r4g,glm-5.3,97216,1277,98493,zai,0,0,0,200,,19490,0.0,flat_rate,,
33003,1786827469.7152684,friend,1r4g,,0,0,0,zai,0,0,0,,,24,0.0,flat_rate,,
33004,1786827469.7228904,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33005,1786827469.7306538,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33006,1786827469.736712,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33007,1786827469.742669,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33008,1786827483.9089556,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,,28326,0.0,flat_rate,,
33009,1786827491.739685,friend,1r4g,glm-5.3,66711,319,67030,zai,0,0,0,200,,7197,0.0,flat_rate,20260816_022804_c93991,
33010,1786827515.391267,friend,1r4g,glm-5.3,98695,602,99297,zai,0,0,0,200,,44460,0.0,flat_rate,,
33011,1786827536.7460592,friend,1r4g,glm-5.2,70247,8134,78381,zai,0,0,0,200,,114967,0.0,flat_rate,20260816_021444_742e0a,
33012,1786827543.5976977,friend,1r4g,glm-5.2,79615,105,79720,zai,0,0,0,200,,4292,0.0,flat_rate,20260816_021444_742e0a,
33013,1786827557.210143,friend,1r4g,glm-5.2,50439,7022,57461,zai,0,0,0,200,,103677,0.0,flat_rate,20260816_022455_cda768,
33014,1786827567.7271373,friend,1r4g,glm-5.2,0,0,0,zai,0,0,0,200,,9086,0.0,flat_rate,,
33015,1786827573.681729,friend,1r4g,glm-5.2,57656,193,57849,zai,0,0,0,200,,5866,0.0,flat_rate,20260816_022455_cda768,
33016,1786827578.5169418,friend,1r4g,glm-5.2,58273,156,58429,zai,0,0,0,200,,4492,0.0,flat_rate,20260816_022455_cda768,
33017,1786827582.8008432,friend,1r4g,glm-5.2,58982,79,59061,zai,0,0,0,200,,4093,0.0,flat_rate,20260816_022455_cda768,
33018,1786827589.370675,friend,1r4g,glm-5.2,59142,48,59190,zai,0,0,0,200,,6390,0.0,flat_rate,20260816_022455_cda768,
33019,1786827590.1673625,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33020,1786827590.1794822,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33021,1786827590.2170532,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33022,1786827590.223947,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33023,1786827590.2354448,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33024,1786827590.243893,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33025,1786827590.2585378,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33026,1786827600.2837622,friend,1r4g,glm-5.2,81307,681,81988,zai,0,0,0,200,,56473,0.0,flat_rate,20260816_021444_742e0a,
33027,1786827664.0913315,friend,1r4g,glm-5.3,72792,4169,76961,zai,0,0,0,200,,73678,0.0,flat_rate,,
33028,1786827665.295249,friend,1r4g,,0,0,0,zai,0,0,0,,,300,0.0,flat_rate,,
33029,1786827665.3113859,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33030,1786827665.320408,friend,1r4g,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
33031,1786827665.3388913,friend,1r4g,,0,0,0,zai,0,0,0,,,8,0.0,flat_rate,,
33032,1786827665.3464463,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33033,1786827665.354937,friend,1r4g,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
33034,1786827665.3709152,friend,1r4g,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
33035,1786827665.388691,friend,1r4g,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
33036,1786827665.3961437,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33037,1786827665.4033058,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33038,1786827665.4110823,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33039,1786827665.4190192,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33040,1786827669.0148084,friend,1r4g,glm-5.3,6895,156,7051,zai,0,0,0,200,,3520,0.0,flat_rate,,
33041,1786827674.3082952,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,502,proxy error: The read operation timed out,180502,0.0,flat_rate,,
33042,1786827686.272595,friend,1r4g,glm-5.2,59723,6260,65983,zai,0,0,0,200,,96622,0.0,flat_rate,20260816_022455_cda768,
33043,1786827686.3184032,friend,1r4g,,0,0,0,zai,0,0,0,,,127,0.0,flat_rate,,
33044,1786827686.3297482,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33045,1786827686.3370032,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33046,1786827686.3434284,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33047,1786827686.3495626,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33048,1786827686.3662899,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33049,1786827687.2477827,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33050,1786827687.254473,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33051,1786827687.2607596,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33052,1786827687.26652,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33053,1786827687.2721715,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33054,1786827732.48007,friend,1r4g,glm-5.3,87967,2459,90426,zai,0,0,0,200,,45925,0.0,flat_rate,,
33055,1786827750.559972,telnyx,1yF4,glm-5.2,14634,166,14800,telnyx,0,0,0,200,,71791,7.6e-05,rate_derived,,
33056,1786827757.533763,friend,1r4g,glm-5.3,92718,1296,94014,zai,0,0,0,200,,24067,0.0,flat_rate,,
33057,1786827766.4184318,friend,1r4g,glm-5.2,66004,8142,74146,zai,0,0,0,200,,79057,0.0,flat_rate,20260816_022455_cda768,
33058,1786827768.0851858,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,,32837,0.0,flat_rate,,
33059,1786827778.3644187,friend,1r4g,glm-5.2,75450,469,75919,zai,0,0,0,200,,9311,0.0,flat_rate,20260816_022455_cda768,
33060,1786827787.2207258,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,client disconnect: BrokenPipeError,172911,0.0,flat_rate,,
33061,1786827790.6746013,friend,1r4g,glm-5.2,76454,720,77174,zai,0,0,0,200,,12090,0.0,flat_rate,20260816_022455_cda768,
33062,1786827797.133222,friend,1r4g,glm-5.2,77543,281,77824,zai,0,0,0,200,,5283,0.0,flat_rate,20260816_022455_cda768,
33063,1786827810.7866855,friend,1r4g,glm-5.3,67578,457,68035,zai,0,0,0,200,,42323,0.0,flat_rate,20260816_023248_738abf,
33064,1786827810.874326,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33065,1786827810.882485,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33066,1786827810.8892322,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33067,1786827810.8951857,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33068,1786827810.9009001,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33069,1786827833.406975,friend,1r4g,glm-5.2,78423,2384,80807,zai,0,0,0,200,,33522,0.0,flat_rate,20260816_022455_cda768,
33070,1786827869.01532,friend,1r4g,,0,0,0,zai,0,0,0,,,204,0.0,flat_rate,,
33071,1786827869.0513797,friend,1r4g,,0,0,0,zai,0,0,0,,,12,0.0,flat_rate,,
33072,1786827869.0707116,friend,1r4g,,0,0,0,zai,0,0,0,,,6,0.0,flat_rate,,
33073,1786827869.0806088,friend,1r4g,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
33074,1786827869.0884564,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33075,1786827869.1025317,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33076,1786827869.1161294,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33077,1786827869.1244235,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33078,1786827869.1303866,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33079,1786827869.1360574,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33080,1786827869.141841,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33081,1786827869.1531272,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33082,1786827869.287837,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33083,1786827869.3057532,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33084,1786827869.312335,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33085,1786827869.3185341,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33086,1786827869.3248026,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33087,1786827869.3307972,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33088,1786827869.3451393,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33089,1786827875.7203362,telnyx,1yF4,glm-5.2,15510,285,15795,telnyx,0,0,0,200,,123814,8.1e-05,rate_derived,,
33090,1786827875.7694848,friend,1r4g,glm-5.3,15510,285,15795,zai,0,0,0,,,123864,0.0,flat_rate,,
33091,1786827884.7808602,friend,1r4g,glm-5.3,17866,478,18344,zai,0,0,0,200,,8708,0.0,flat_rate,,
33092,1786827886.4094224,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,,74753,0.0,flat_rate,,
33093,1786827893.9503944,friend,1r4g,glm-5.2,81413,6093,87506,zai,0,0,0,200,,57155,0.0,flat_rate,20260816_022455_cda768,
33094,1786827905.7065878,friend,1r4g,glm-5.3,18769,1225,19994,zai,0,0,0,200,,15672,0.0,flat_rate,,
33095,1786827908.2978168,friend,1r4g,glm-5.3,67921,1174,69095,zai,0,0,0,200,,21345,0.0,flat_rate,20260816_023446_d0bcd7,
33096,1786827909.8132784,friend,1r4g,glm-5.3,20052,62,20114,zai,0,0,0,200,,3644,0.0,flat_rate,,
33097,1786827912.6930468,friend,1r4g,glm-5.3,20171,33,20204,zai,0,0,0,200,,2663,0.0,flat_rate,,
33098,1786827928.217523,friend,1r4g,glm-5.2,82793,5203,87996,zai,0,0,0,200,,326592,0.0,flat_rate,20260816_021444_742e0a,
33099,1786827928.6017578,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33100,1786827928.6071537,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33101,1786827928.6125505,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33102,1786827928.6182618,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33103,1786827928.6236155,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33104,1786827936.2490768,friend,1r4g,glm-5.2,88108,323,88431,zai,0,0,0,200,,7291,0.0,flat_rate,20260816_021444_742e0a,
33105,1786827942.0060952,friend,1r4g,glm-5.2,88836,251,89087,zai,0,0,0,200,,5402,0.0,flat_rate,20260816_021444_742e0a,
33106,1786827950.2030985,friend,1r4g,glm-5.2,89328,62,89390,zai,0,0,0,200,,7854,0.0,flat_rate,20260816_021444_742e0a,
33107,1786827960.3476999,friend,1r4g,glm-5.2,89614,459,90073,zai,0,0,0,200,,9770,0.0,flat_rate,20260816_021444_742e0a,
33108,1786827972.7714548,friend,1r4g,glm-5.3,20335,364,20699,zai,0,0,0,200,,6282,0.0,flat_rate,,
33109,1786827975.7463377,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,,106379,0.0,flat_rate,,
33110,1786827988.077739,friend,1r4g,glm-5.3,22532,897,23429,zai,0,0,0,200,,15079,0.0,flat_rate,,
33111,1786827999.7207322,friend,1r4g,glm-5.3,24121,805,24926,zai,0,0,0,200,,11279,0.0,flat_rate,,
33112,1786828017.4002569,friend,1r4g,glm-5.3,26043,878,26921,zai,0,0,0,200,,13736,0.0,flat_rate,,
33113,1786828037.5192366,friend,1r4g,glm-5.2,90228,1442,91670,zai,0,0,0,200,,76849,0.0,flat_rate,20260816_021444_742e0a,
33114,1786828068.5005949,friend,1r4g,glm-5.3,27272,470,27742,zai,0,0,0,200,,43794,0.0,flat_rate,,
33115,1786828081.587066,friend,1r4g,glm-5.3,27850,586,28436,zai,0,0,0,200,,11474,0.0,flat_rate,,
33116,1786828087.2929997,telnyx,1yF4,glm-5.2,70233,131,70364,telnyx,0,0,0,200,,191910,0.000362,rate_derived,20260816_022455_cda768,
33117,1786828087.2957036,friend,1r4g,glm-5.2,70233,131,70364,zai,0,0,0,,,191913,0.0,flat_rate,20260816_022455_cda768,
33118,1786828087.3515892,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33119,1786828087.3593907,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33120,1786828087.3672135,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33121,1786828087.3737555,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33122,1786828087.381547,friend,1r4g,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
33123,1786828089.325133,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,502,proxy error: The read operation timed out,180466,0.0,flat_rate,,
33124,1786828093.1443794,telnyx,1yF4,glm-5.2,25975,164,26139,telnyx,0,0,0,200,,3059,0.000134,rate_derived,,
33125,1786828093.1494987,telnyx,1yF4,glm-5.2,70760,173,70933,telnyx,0,0,0,200,,3821,0.000365,rate_derived,20260816_022455_cda768,
33126,1786828095.970293,telnyx,1yF4,glm-5.2,71217,65,71282,telnyx,0,0,0,200,,1782,0.000367,rate_derived,20260816_022455_cda768,
33127,1786828099.1742983,telnyx,1yF4,glm-5.2,26282,248,26530,telnyx,0,0,0,200,,2297,0.000136,rate_derived,,
33128,1786828099.435713,telnyx,1yF4,glm-5.2,72433,281,72714,telnyx,0,0,0,200,,3151,0.000374,rate_derived,20260816_022455_cda768,
33129,1786828100.2576158,friend,1r4g,glm-5.2,91780,1190,92970,zai,0,0,0,200,,62322,0.0,flat_rate,20260816_021444_742e0a,
33130,1786828102.4066725,telnyx,1yF4,glm-5.2,26643,322,26965,telnyx,0,0,0,200,,2671,0.000139,rate_derived,,
33131,1786828107.0447547,friend,1r4g,glm-5.3,29821,242,30063,zai,0,0,0,200,,4267,0.0,flat_rate,,
33132,1786828108.5263793,friend,1r4g,glm-5.2,90669,355,91024,zai,0,0,0,200,,7932,0.0,flat_rate,20260816_022455_cda768,
33133,1786828123.7992694,friend,1r4g,glm-5.2,93080,1670,94750,zai,0,0,0,200,,23071,0.0,flat_rate,20260816_021444_742e0a,
33134,1786828130.0150526,friend,1r4g,glm-5.2,91402,481,91883,zai,0,0,0,200,,20663,0.0,flat_rate,20260816_022455_cda768,
33135,1786828136.921049,friend,1r4g,glm-5.3,72248,1771,74019,zai,0,0,0,200,,159360,0.0,flat_rate,,
33136,1786828137.550558,friend,1r4g,glm-5.2,92181,60,92241,zai,0,0,0,200,,6007,0.0,flat_rate,20260816_022455_cda768,
33137,1786828145.0609262,friend,1r4g,glm-5.3,30910,2876,33786,zai,0,0,0,200,,37711,0.0,flat_rate,,
33138,1786828147.4045062,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33139,1786828147.4188974,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33140,1786828147.4258542,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33141,1786828147.4339576,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33142,1786828147.4405408,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33143,1786828147.447752,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33144,1786828147.459349,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33145,1786828147.4743896,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33146,1786828147.4808602,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33147,1786828147.4866247,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33148,1786828147.492977,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33149,1786828147.498771,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33150,1786828148.2345684,friend,1r4g,glm-5.3,74163,443,74606,zai,0,0,0,200,,10060,0.0,flat_rate,,
33151,1786828149.147498,friend,1r4g,glm-5.2,94204,711,94915,zai,0,0,0,200,,11296,0.0,flat_rate,20260816_022455_cda768,
33152,1786828152.4732492,friend,1r4g,,0,0,0,zai,0,0,0,,,5,0.0,flat_rate,,
33153,1786828152.5099418,friend,1r4g,,0,0,0,zai,0,0,0,,,8,0.0,flat_rate,,
33154,1786828153.223762,friend,1r4g,,0,0,0,zai,0,0,0,,,695,0.0,flat_rate,,
33155,1786828153.248047,friend,1r4g,,0,0,0,zai,0,0,0,,,9,0.0,flat_rate,,
33156,1786828153.2596278,friend,1r4g,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
33157,1786828153.267643,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33158,1786828153.3502648,friend,1r4g,,0,0,0,zai,0,0,0,,,70,0.0,flat_rate,,
33159,1786828154.7908018,friend,1r4g,glm-5.2,95765,58,95823,zai,0,0,0,200,,3106,0.0,flat_rate,20260816_022455_cda768,
33160,1786828155.1517205,friend,1r4g,glm-5.3,74637,221,74858,zai,0,0,0,200,,6132,0.0,flat_rate,,
33161,1786828165.201496,friend,1r4g,glm-5.3,74880,321,75201,zai,0,0,0,200,,9638,0.0,flat_rate,,
33162,1786828168.777681,friend,1r4g,glm-5.3,6606,302,6908,zai,0,0,0,200,,21205,0.0,flat_rate,,
33163,1786828178.8502827,friend,1r4g,glm-5.2,96316,1857,98173,zai,0,0,0,200,,23664,0.0,flat_rate,20260816_022455_cda768,
33164,1786828183.130208,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,client disconnect: BrokenPipeError,153736,0.0,flat_rate,,
33165,1786828189.775901,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,,39322,0.0,flat_rate,,
33166,1786828193.6140482,friend,1r4g,glm-5.2,99317,58,99375,zai,0,0,0,200,,10433,0.0,flat_rate,20260816_022455_cda768,
33167,1786828207.830047,friend,1r4g,glm-5.2,99417,795,100212,zai,0,0,0,200,,13887,0.0,flat_rate,20260816_022455_cda768,
33168,1786828208.8052511,friend,1r4g,glm-5.3,68397,258,68655,zai,0,0,0,200,,18171,0.0,flat_rate,20260816_023950_0c138b,
33169,1786828208.8712003,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33170,1786828208.876992,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33171,1786828208.882706,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33172,1786828208.8885014,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33173,1786828208.8940578,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33174,1786828210.9171343,friend,1r4g,glm-5.3,8120,589,8709,zai,0,0,0,200,,40178,0.0,flat_rate,,
33175,1786828211.00528,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33176,1786828211.0120947,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33177,1786828211.019103,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33178,1786828211.0247066,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33179,1786828211.0304816,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33180,1786828220.9995697,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,,11844,0.0,flat_rate,,
33181,1786828221.7444272,friend,1r4g,glm-5.3,9596,373,9969,zai,0,0,0,200,,6081,0.0,flat_rate,,
33182,1786828225.575253,friend,1r4g,glm-5.2,0,0,0,zai,0,0,0,200,,17515,0.0,flat_rate,,
33183,1786828231.3519804,friend,1r4g,glm-5.2,100631,107,100738,zai,0,0,0,200,,4526,0.0,flat_rate,20260816_022455_cda768,
33184,1786828233.3727849,friend,1r4g,glm-5.3,10812,695,11507,zai,0,0,0,200,,10476,0.0,flat_rate,,
33185,1786828237.0545964,friend,1r4g,glm-5.2,100758,295,101053,zai,0,0,0,200,,5440,0.0,flat_rate,20260816_022455_cda768,
33186,1786828251.1398299,telnyx,1yF4,glm-5.2,78561,71,78632,telnyx,0,0,0,200,,126890,9.8e-05,rate_derived,20260816_021444_742e0a,
33187,1786828251.1431785,friend,1r4g,glm-5.2,78561,71,78632,zai,0,0,0,,,126893,0.0,flat_rate,20260816_021444_742e0a,
33188,1786828251.1847773,friend,1r4g,,0,0,0,zai,0,0,0,,,6,0.0,flat_rate,,
33189,1786828251.1966796,friend,1r4g,,0,0,0,zai,0,0,0,,,5,0.0,flat_rate,,
33190,1786828251.2075856,friend,1r4g,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
33191,1786828251.2163122,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33192,1786828251.2234135,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33193,1786828254.857641,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,,33776,0.0,flat_rate,,
33194,1786828274.331954,friend,1r4g,glm-5.2,95811,1760,97571,zai,0,0,0,200,,22323,0.0,flat_rate,20260816_021444_742e0a,
33195,1786828280.5848515,friend,1r4g,glm-5.3,68915,235,69150,zai,0,0,0,200,,24960,0.0,flat_rate,20260816_024055_c721f9,
33196,1786828298.6582417,friend,1r4g,glm-5.2,97634,2005,99639,zai,0,0,0,200,,23883,0.0,flat_rate,20260816_021444_742e0a,
33197,1786828303.0402877,friend,1r4g,glm-5.2,101441,1165,102606,zai,0,0,0,200,,64495,0.0,flat_rate,20260816_022455_cda768,
33198,1786828305.536891,friend,1r4g,glm-5.2,100975,56,101031,zai,0,0,0,200,,4067,0.0,flat_rate,20260816_021444_742e0a,
33199,1786828323.1655211,friend,1r4g,glm-5.2,103852,971,104823,zai,0,0,0,200,,19745,0.0,flat_rate,20260816_022455_cda768,
33200,1786828328.5897365,friend,1r4g,glm-5.3,12600,1181,13781,zai,0,0,0,200,,80552,0.0,flat_rate,,
33201,1786828331.494126,friend,1r4g,glm-5.2,105523,61,105584,zai,0,0,0,200,,6398,0.0,flat_rate,20260816_022455_cda768,
33202,1786828340.0475159,friend,1r4g,glm-5.2,101209,560,101769,zai,0,0,0,200,,34026,0.0,flat_rate,20260816_021444_742e0a,
33203,1786828347.8179307,friend,1r4g,glm-5.2,105838,1000,106838,zai,0,0,0,200,,15918,0.0,flat_rate,20260816_022455_cda768,
33204,1786828353.1380908,friend,1r4g,glm-5.3,14018,1616,15634,zai,0,0,0,200,,22443,0.0,flat_rate,,
33205,1786828354.734275,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33206,1786828354.7459228,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33207,1786828354.7517488,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33208,1786828354.7619233,friend,1r4g,,0,0,0,zai,0,0,0,,,7,0.0,flat_rate,,
33209,1786828354.7682264,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33210,1786828354.773598,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33211,1786828354.7850451,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33212,1786828354.7977655,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33213,1786828354.8034585,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33214,1786828354.809004,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33215,1786828354.814496,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33216,1786828354.820626,friend,1r4g,,0,0,0,zai,0,0,0,,,3,0.0,flat_rate,,
33217,1786828356.6725361,friend,1r4g,glm-5.2,107043,295,107338,zai,0,0,0,200,,7361,0.0,flat_rate,20260816_022455_cda768,
33218,1786828358.8366613,friend,1r4g,glm-5.3,6809,197,7006,zai,0,0,0,200,,3957,0.0,flat_rate,,
33219,1786828363.4356222,friend,1r4g,glm-5.3,81038,2288,83326,zai,0,0,0,200,,175412,0.0,flat_rate,,
33220,1786828365.3440816,friend,1r4g,glm-5.2,107589,428,108017,zai,0,0,0,200,,8426,0.0,flat_rate,20260816_022455_cda768,
33221,1786828375.1704235,friend,1r4g,glm-5.3,84199,442,84641,zai,0,0,0,200,,8311,0.0,flat_rate,,
33222,1786828395.9056468,friend,1r4g,glm-5.3,85333,1862,87195,zai,0,0,0,200,,20581,0.0,flat_rate,,
33223,1786828405.5142038,friend,1r4g,glm-5.2,108124,566,108690,zai,0,0,0,200,,39572,0.0,flat_rate,20260816_022455_cda768,
33224,1786828405.7804818,friend,1r4g,,0,0,0,zai,0,0,0,,,217,0.0,flat_rate,,
33225,1786828405.7974396,friend,1r4g,,0,0,0,zai,0,0,0,,,5,0.0,flat_rate,,
33226,1786828405.8077958,friend,1r4g,,0,0,0,zai,0,0,0,,,4,0.0,flat_rate,,
33227,1786828405.8235486,friend,1r4g,,0,0,0,zai,0,0,0,,,11,0.0,flat_rate,,
33228,1786828405.8418765,friend,1r4g,,0,0,0,zai,0,0,0,,,2,0.0,flat_rate,,
33229,1786828409.947028,friend,1r4g,glm-5.2,108857,76,108933,zai,0,0,0,200,,3891,0.0,flat_rate,20260816_022455_cda768,
33230,1786828418.9520404,friend,1r4g,glm-5.3,0,0,0,zai,0,0,0,200,client disconnect: BrokenPipeError,138113,0.0,flat_rate,,
33231,1786828424.400864,friend,1r4g,glm-5.2,109085,123,109208,zai,0,0,0,200,,14185,0.0,flat_rate,20260816_022455_cda768,
