id,ts,provider_used,effective_price,next_best_price,savings_per_1m,estimated_tokens,estimated_savings_usd,is_peak_hour,mode
3049,1787399794.4180536,openrouter,0.9675,1.0,0.03249999999999997,100707,0.0032729774999999974,0,consumer
3050,1787399834.9443612,openrouter,0.9675,1.0,0.03249999999999997,86605,0.0028146624999999975,0,consumer
3051,1787399931.1214125,openrouter,0.9675,1.0,0.03249999999999997,86826,0.0028218449999999977,0,consumer
3052,1787400028.368624,openrouter,0.9675,1.0,0.03249999999999997,86923,0.0028249974999999977,0,consumer
3053,1787400138.3228757,openrouter,0.9675,1.0,0.03249999999999997,87039,0.002828767499999998,0,consumer
3054,1787400274.729711,openrouter,0.9675,1.0,0.03249999999999997,88859,0.002887917499999998,0,consumer
3055,1787400362.9384801,openrouter,0.9675,1.0,0.03249999999999997,90050,0.002926624999999998,0,consumer
3056,1787400389.7174702,openrouter,0.9675,1.0,0.03249999999999997,90873,0.0029533724999999977,0,consumer
3057,1787400447.6301455,openrouter,0.9675,1.0,0.03249999999999997,90112,0.0029286399999999975,0,consumer
3058,1787400468.732389,openrouter,0.9675,1.0,0.03249999999999997,91049,0.0029590924999999975,0,consumer
3059,1787400557.842475,openrouter,0.9675,1.0,0.03249999999999997,91554,0.002975504999999997,0,consumer
3060,1787400587.0739105,openrouter,0.9675,1.0,0.03249999999999997,90526,0.0029420949999999974,0,consumer
3061,1787400589.5489075,openrouter,0.9675,1.0,0.03249999999999997,90598,0.002944434999999998,0,consumer
3062,1787400647.2975352,openrouter,0.9675,1.0,0.03249999999999997,92414,0.0030034549999999978,0,consumer
3063,1787400733.42681,openrouter,0.9675,1.0,0.03249999999999997,92632,0.0030105399999999977,0,consumer
3064,1787400743.9868546,openrouter,0.17500000000000002,1.0,0.825,6,4.949999999999999e-06,0,consumer
3065,1787400820.8204796,openrouter,0.9675,1.0,0.03249999999999997,92756,0.0030145699999999972,0,consumer
3066,1787400912.904978,openrouter,0.9675,1.0,0.03249999999999997,93233,0.0030300724999999975,0,consumer
3067,1787401008.5791934,openrouter,0.9675,1.0,0.03249999999999997,93796,0.0030483699999999977,0,consumer
3068,1787401111.5092785,openrouter,0.9675,1.0,0.03249999999999997,95652,0.0031086899999999973,0,consumer
3069,1787401224.3112338,openrouter,0.9675,1.0,0.03249999999999997,97501,0.0031687824999999973,0,consumer
3070,1787401339.306799,openrouter,0.9675,1.0,0.03249999999999997,67522,0.0021944649999999983,0,consumer
3071,1787401385.175756,openrouter,0.9675,1.0,0.03249999999999997,8336,0.0002709199999999998,0,consumer
3072,1787401391.1658776,openrouter,0.9675,1.0,0.03249999999999997,58823,0.0019117474999999983,0,consumer
3073,1787401396.2508597,openrouter,0.9675,1.0,0.03249999999999997,59008,0.0019177599999999984,0,consumer
3074,1787401403.6690786,openrouter,0.9675,1.0,0.03249999999999997,59397,0.0019304024999999983,0,consumer
3075,1787401435.6428492,openrouter,0.9675,1.0,0.03249999999999997,26854,0.0008727549999999994,0,consumer
3076,1787401445.1306815,openrouter,0.9675,1.0,0.03249999999999997,33746,0.0010967449999999992,0,consumer
3077,1787401452.9110515,openrouter,0.9675,1.0,0.03249999999999997,83801,0.002723532499999998,0,consumer
3078,1787401457.638213,openrouter,0.9675,1.0,0.03249999999999997,89625,0.002912812499999998,0,consumer
3079,1787401469.962897,openrouter,0.9675,1.0,0.03249999999999997,37542,0.001220114999999999,0,consumer
3080,1787401471.5962217,openrouter,0.9675,1.0,0.03249999999999997,106561,0.0034632324999999973,0,consumer
3081,1787401477.502645,openrouter,0.9675,1.0,0.03249999999999997,42122,0.0013689649999999987,0,consumer
3082,1787401498.2995343,openrouter,0.9675,1.0,0.03249999999999997,119676,0.0038894699999999964,0,consumer
3083,1787401507.0786226,openrouter,0.9675,1.0,0.03249999999999997,120140,0.003904549999999997,0,consumer
3084,1787401510.3723853,openrouter,0.9675,1.0,0.03249999999999997,120290,0.003909424999999997,0,consumer
3085,1787401514.6967475,openrouter,0.9675,1.0,0.03249999999999997,59696,0.0019401199999999983,0,consumer
3086,1787401520.0438976,openrouter,0.9675,1.0,0.03249999999999997,59959,0.0019486674999999985,0,consumer
3087,1787401525.4743116,openrouter,0.9675,1.0,0.03249999999999997,61690,0.0020049249999999985,0,consumer
3088,1787401526.0342553,openrouter,0.9675,1.0,0.03249999999999997,123495,0.004013587499999997,0,consumer
3089,1787401534.3659842,openrouter,0.9675,1.0,0.03249999999999997,124418,0.004043584999999997,0,consumer
3090,1787401535.681485,openrouter,0.9675,1.0,0.03249999999999997,63684,0.0020697299999999984,0,consumer
3091,1787401538.79563,openrouter,0.9675,1.0,0.03249999999999997,125283,0.004071697499999996,0,consumer
3092,1787401541.7519898,openrouter,0.9675,1.0,0.03249999999999997,64240,0.002087799999999998,0,consumer
3093,1787401543.926537,openrouter,0.9675,1.0,0.03249999999999997,126246,0.0041029949999999964,0,consumer
3094,1787401574.9026043,openrouter,0.9675,1.0,0.03249999999999997,45506,0.0014789449999999989,0,consumer
3095,1787401591.7213829,openrouter,0.9675,1.0,0.03249999999999997,49925,0.0016225624999999986,0,consumer
3096,1787401594.767971,openrouter,0.9675,1.0,0.03249999999999997,410,1.3324999999999988e-05,0,consumer
3097,1787401619.6697862,openrouter,0.9675,1.0,0.03249999999999997,65654,0.0021337549999999985,0,consumer
3098,1787401643.6818209,openrouter,0.9675,1.0,0.03249999999999997,127229,0.004134942499999996,0,consumer
3099,1787401648.2439623,openrouter,0.9675,1.0,0.03249999999999997,127368,0.004139459999999997,0,consumer
3100,1787401657.964035,openrouter,0.9675,1.0,0.03249999999999997,127788,0.004153109999999997,0,consumer
3101,1787401717.302953,openrouter,0.9675,1.0,0.03249999999999997,70532,0.002292289999999998,0,consumer
3102,1787401798.1384578,openrouter,0.9675,1.0,0.03249999999999997,7351,0.0002389074999999998,0,consumer
3103,1787401846.3072696,openrouter,0.17500000000000002,1.0,0.825,7716,0.0063657,0,consumer
3104,1787401866.9090202,openrouter,0.17500000000000002,1.0,0.825,8453,0.006973724999999999,0,consumer
3105,1787401879.713528,openrouter,0.9675,1.0,0.03249999999999997,9013,0.0002929224999999998,0,consumer
3106,1787401979.0359795,openrouter,0.9675,1.0,0.03249999999999997,16050,0.0005216249999999995,0,consumer
3107,1787401983.4289174,openrouter,0.9675,1.0,0.03249999999999997,16605,0.0005396624999999995,0,consumer
3108,1787401987.706849,openrouter,0.9675,1.0,0.03249999999999997,16958,0.0005511349999999996,0,consumer
3109,1787401990.8719594,openrouter,0.9675,1.0,0.03249999999999997,18250,0.0005931249999999996,0,consumer
3110,1787402005.4591813,openrouter,0.9675,1.0,0.03249999999999997,19850,0.0006451249999999994,0,consumer
3111,1787402023.25869,openrouter,0.9675,1.0,0.03249999999999997,49590,0.0016116749999999986,0,consumer
3112,1787402026.3310792,openrouter,0.9675,1.0,0.03249999999999997,50389,0.0016376424999999986,0,consumer
3113,1787402030.1009996,openrouter,0.9675,1.0,0.03249999999999997,50499,0.0016412174999999986,0,consumer
3114,1787402091.7885046,openrouter,0.9675,1.0,0.03249999999999997,20996,0.0006823699999999994,0,consumer
3115,1787402105.3488712,openrouter,0.9675,1.0,0.03249999999999997,53656,0.0017438199999999986,0,consumer
3116,1787402161.4000642,openrouter,0.9675,1.0,0.03249999999999997,21444,0.0006969299999999994,0,consumer
3117,1787402172.1813533,openrouter,0.9675,1.0,0.03249999999999997,54055,0.0017567874999999985,0,consumer
3118,1787402228.2796462,openrouter,0.9675,1.0,0.03249999999999997,23224,0.0007547799999999994,0,consumer
3119,1787402231.4902287,openrouter,0.9675,1.0,0.03249999999999997,61138,0.0019869849999999984,0,consumer
3120,1787402262.3087575,openrouter,0.17500000000000002,1.0,0.825,35989,0.029690925,0,consumer
3121,1787402287.521289,openrouter,0.9675,1.0,0.03249999999999997,24897,0.0008091524999999994,0,consumer
3122,1787402288.5815864,openrouter,0.9675,1.0,0.03249999999999997,63913,0.0020771724999999984,0,consumer
3123,1787402308.8339894,openrouter,0.9675,1.0,0.03249999999999997,65545,0.0021302124999999983,0,consumer
3124,1787402335.6590421,openrouter,0.9675,1.0,0.03249999999999997,25092,0.0008154899999999993,0,consumer
3125,1787402355.207441,openrouter,0.9675,1.0,0.03249999999999997,65910,0.0021420749999999985,0,consumer
3126,1787402377.6623995,openrouter,0.9675,1.0,0.03249999999999997,25324,0.0008230299999999993,0,consumer
3127,1787402413.6075919,openrouter,0.9675,1.0,0.03249999999999997,68168,0.002215459999999998,0,consumer
3128,1787402414.6565275,openrouter,0.9675,1.0,0.03249999999999997,25411,0.0008258574999999992,0,consumer
3129,1787402453.3238325,openrouter,0.9675,1.0,0.03249999999999997,25620,0.0008326499999999993,0,consumer
3130,1787402494.9858623,openrouter,0.9675,1.0,0.03249999999999997,25724,0.0008360299999999993,0,consumer
3131,1787402497.588807,openrouter,0.9675,1.0,0.03249999999999997,25847,0.0008400274999999993,0,consumer
3132,1787402500.2087798,openrouter,0.9675,1.0,0.03249999999999997,67411,0.002190857499999998,0,consumer
3133,1787402507.1948607,openrouter,0.9675,1.0,0.03249999999999997,67823,0.0022042474999999983,0,consumer
3134,1787402507.7106903,openrouter,0.9675,1.0,0.03249999999999997,26594,0.0008643049999999992,0,consumer
3135,1787402514.2235954,openrouter,0.9675,1.0,0.03249999999999997,72974,0.002371654999999998,0,consumer
3136,1787402514.2531497,openrouter,0.9675,1.0,0.03249999999999997,68874,0.0022384049999999984,0,consumer
3137,1787402517.7895675,openrouter,0.9675,1.0,0.03249999999999997,68991,0.002242207499999998,0,consumer
3138,1787402569.4041815,openrouter,0.9675,1.0,0.03249999999999997,70739,0.002299017499999998,0,consumer
3139,1787402580.0625272,openrouter,0.9675,1.0,0.03249999999999997,72287,0.002349327499999998,0,consumer
3140,1787402598.9544187,openrouter,0.9675,1.0,0.03249999999999997,11381,0.0003698824999999997,0,consumer
3141,1787402602.767073,openrouter,0.9675,1.0,0.03249999999999997,61022,0.0019832149999999982,0,consumer
3142,1787402607.4146364,openrouter,0.17500000000000002,1.0,0.825,8343,0.0068829749999999995,0,consumer
3143,1787402610.4615629,openrouter,0.9675,1.0,0.03249999999999997,61953,0.002013472499999998,0,consumer
3144,1787402611.1978807,openrouter,0.17500000000000002,1.0,0.825,7,5.775e-06,0,consumer
3145,1787402613.6919847,openrouter,0.17500000000000002,1.0,0.825,8540,0.0070455,0,consumer
3146,1787402618.7695394,openrouter,0.9675,1.0,0.03249999999999997,62681,0.0020371324999999985,0,consumer
3147,1787402625.953832,openrouter,0.9675,1.0,0.03249999999999997,72571,0.0023585574999999983,0,consumer
3148,1787402628.911349,openrouter,0.9675,1.0,0.03249999999999997,73090,0.002375424999999998,0,consumer
3149,1787402629.3100736,openrouter,0.9675,1.0,0.03249999999999997,63020,0.002048149999999998,0,consumer
3150,1787402634.7128344,openrouter,0.9675,1.0,0.03249999999999997,63725,0.0020710624999999983,0,consumer
3151,1787402638.4363394,openrouter,0.9675,1.0,0.03249999999999997,74114,0.002408704999999998,0,consumer
3152,1787402646.082534,openrouter,0.9675,1.0,0.03249999999999997,64234,0.002087604999999998,0,consumer
3153,1787402654.6858237,openrouter,0.9675,1.0,0.03249999999999997,75111,0.0024411074999999977,0,consumer
3154,1787402659.241891,openrouter,0.9675,1.0,0.03249999999999997,75186,0.002443544999999998,0,consumer
3155,1787402666.8930006,openrouter,0.9675,1.0,0.03249999999999997,75523,0.002454497499999998,0,consumer
3156,1787402673.8308103,openrouter,0.9675,1.0,0.03249999999999997,24610,0.0007998249999999993,0,consumer
3157,1787402681.7663293,openrouter,0.9675,1.0,0.03249999999999997,27241,0.0008853324999999993,0,consumer
3158,1787402685.0650086,openrouter,0.9675,1.0,0.03249999999999997,27577,0.0008962524999999992,0,consumer
3159,1787402685.2589111,openrouter,0.9675,1.0,0.03249999999999997,76724,0.0024935299999999977,0,consumer
3160,1787402689.2929912,openrouter,0.9675,1.0,0.03249999999999997,83567,0.002715927499999998,0,consumer
3161,1787402692.0453863,openrouter,0.9675,1.0,0.03249999999999997,90752,0.0029494399999999976,0,consumer
3162,1787402695.2505934,openrouter,0.9675,1.0,0.03249999999999997,96567,0.0031384274999999976,0,consumer
3163,1787402697.1236253,openrouter,0.9675,1.0,0.03249999999999997,30366,0.0009868949999999991,0,consumer
3164,1787402702.4746594,openrouter,0.9675,1.0,0.03249999999999997,64734,0.0021038549999999982,0,consumer
3165,1787402706.5385797,openrouter,0.9675,1.0,0.03249999999999997,102747,0.0033392774999999974,0,consumer
3166,1787402707.363672,openrouter,0.9675,1.0,0.03249999999999997,100467,0.0032651774999999973,0,consumer
3167,1787402709.1032228,openrouter,0.9675,1.0,0.03249999999999997,65039,0.002113767499999998,0,consumer
3168,1787402709.9900856,openrouter,0.9675,1.0,0.03249999999999997,34672,0.001126839999999999,0,consumer
3169,1787402712.3481822,openrouter,0.9675,1.0,0.03249999999999997,100646,0.003270994999999997,0,consumer
3170,1787402714.4235444,openrouter,0.9675,1.0,0.03249999999999997,100855,0.003277787499999997,0,consumer
3171,1787402714.5125093,openrouter,0.9675,1.0,0.03249999999999997,65542,0.0021301149999999984,0,consumer
3172,1787402717.536675,openrouter,0.9675,1.0,0.03249999999999997,103546,0.003365244999999997,0,consumer
3173,1787402723.7061677,openrouter,0.9675,1.0,0.03249999999999997,36179,0.0011758174999999989,0,consumer
3174,1787402726.6369088,openrouter,0.9675,1.0,0.03249999999999997,104286,0.0033892949999999975,0,consumer
3175,1787402731.5699222,openrouter,0.9675,1.0,0.03249999999999997,37609,0.0012222924999999991,0,consumer
3176,1787402731.6655827,openrouter,0.9675,1.0,0.03249999999999997,104639,0.003400767499999997,0,consumer
3177,1787402737.9226067,openrouter,0.9675,1.0,0.03249999999999997,39297,0.001277152499999999,0,consumer
3178,1787402740.7242863,openrouter,0.9675,1.0,0.03249999999999997,67135,0.002181887499999998,0,consumer
3179,1787402741.2469254,openrouter,0.9675,1.0,0.03249999999999997,39998,0.001299934999999999,0,consumer
3180,1787402743.1539905,openrouter,0.9675,1.0,0.03249999999999997,40144,0.001304679999999999,0,consumer
3181,1787402758.153781,openrouter,0.9675,1.0,0.03249999999999997,67213,0.002184422499999998,0,consumer
3182,1787402769.583505,openrouter,0.9675,1.0,0.03249999999999997,44193,0.0014362724999999988,0,consumer
3183,1787402769.5983639,openrouter,0.9675,1.0,0.03249999999999997,101830,0.003309474999999997,0,consumer
3184,1787402772.7232044,openrouter,0.9675,1.0,0.03249999999999997,44541,0.0014475824999999989,0,consumer
3185,1787402774.4944634,openrouter,0.9675,1.0,0.03249999999999997,102668,0.0033367099999999975,0,consumer
3186,1787402779.152969,openrouter,0.9675,1.0,0.03249999999999997,103818,0.003374084999999997,0,consumer
3187,1787402785.277104,openrouter,0.9675,1.0,0.03249999999999997,67576,0.002196219999999998,0,consumer
3188,1787402799.6305263,openrouter,0.9675,1.0,0.03249999999999997,67640,0.0021982999999999985,0,consumer
3189,1787402802.2776358,openrouter,0.9675,1.0,0.03249999999999997,45757,0.0014871024999999988,0,consumer
3190,1787402807.7883687,openrouter,0.9675,1.0,0.03249999999999997,68796,0.002235869999999998,0,consumer
3191,1787402809.5997565,openrouter,0.9675,1.0,0.03249999999999997,47806,0.0015536949999999988,0,consumer
3192,1787402812.983961,openrouter,0.9675,1.0,0.03249999999999997,69078,0.002245034999999998,0,consumer
3193,1787402814.1581314,openrouter,0.9675,1.0,0.03249999999999997,48528,0.0015771599999999987,0,consumer
3194,1787402816.2684813,openrouter,0.9675,1.0,0.03249999999999997,48939,0.0015905174999999987,0,consumer
3195,1787402819.6222925,openrouter,0.9675,1.0,0.03249999999999997,70545,0.002292712499999998,0,consumer
3196,1787402822.8568544,openrouter,0.9675,1.0,0.03249999999999997,50971,0.0016565574999999988,0,consumer
3197,1787402825.8578725,openrouter,0.9675,1.0,0.03249999999999997,51333,0.0016683224999999987,0,consumer
3198,1787402826.0791812,openrouter,0.9675,1.0,0.03249999999999997,70758,0.002299634999999998,0,consumer
3199,1787402830.1480174,openrouter,0.9675,1.0,0.03249999999999997,52492,0.0017059899999999986,0,consumer
3200,1787402836.1499763,openrouter,0.9675,1.0,0.03249999999999997,71565,0.0023258624999999977,0,consumer
3201,1787402838.6401865,openrouter,0.9675,1.0,0.03249999999999997,104365,0.003391862499999997,0,consumer
3202,1787402841.1438134,openrouter,0.9675,1.0,0.03249999999999997,104883,0.003408697499999997,0,consumer
3203,1787402842.932568,openrouter,0.9675,1.0,0.03249999999999997,71987,0.0023395774999999982,0,consumer
3204,1787402854.8468668,openrouter,0.9675,1.0,0.03249999999999997,72775,0.0023651874999999984,0,consumer
3205,1787402859.3851078,openrouter,0.9675,1.0,0.03249999999999997,72919,0.002369867499999998,0,consumer
3206,1787402863.5756032,openrouter,0.9675,1.0,0.03249999999999997,73258,0.002380884999999998,0,consumer
3207,1787402868.8345773,openrouter,0.9675,1.0,0.03249999999999997,73769,0.002397492499999998,0,consumer
3208,1787402873.1499455,openrouter,0.9675,1.0,0.03249999999999997,74210,0.002411824999999998,0,consumer
3209,1787402875.06157,openrouter,0.9675,1.0,0.03249999999999997,57294,0.0018620549999999985,0,consumer
3210,1787402878.461546,openrouter,0.9675,1.0,0.03249999999999997,58052,0.0018866899999999984,0,consumer
3211,1787402884.9159496,openrouter,0.9675,1.0,0.03249999999999997,59160,0.0019226999999999985,0,consumer
3212,1787402887.6401277,openrouter,0.9675,1.0,0.03249999999999997,59512,0.0019341399999999985,0,consumer
3213,1787402892.99317,openrouter,0.9675,1.0,0.03249999999999997,60016,0.0019505199999999983,0,consumer
3214,1787402896.207391,openrouter,0.9675,1.0,0.03249999999999997,60250,0.0019581249999999985,0,consumer
3215,1787402896.593329,openrouter,0.9675,1.0,0.03249999999999997,74929,0.0024351924999999977,0,consumer
3216,1787402898.926957,openrouter,0.9675,1.0,0.03249999999999997,60489,0.0019658924999999983,0,consumer
3217,1787402903.245933,openrouter,0.9675,1.0,0.03249999999999997,60701,0.0019727824999999986,0,consumer
3218,1787402909.2857783,openrouter,0.9675,1.0,0.03249999999999997,105401,0.003425532499999997,0,consumer
3219,1787402912.1488552,openrouter,0.9675,1.0,0.03249999999999997,105520,0.0034293999999999974,0,consumer
3220,1787402913.1463826,openrouter,0.9675,1.0,0.03249999999999997,61776,0.0020077199999999984,0,consumer
3221,1787402915.514684,openrouter,0.9675,1.0,0.03249999999999997,61900,0.0020117499999999983,0,consumer
3222,1787402917.631928,openrouter,0.9675,1.0,0.03249999999999997,62013,0.0020154224999999982,0,consumer
3223,1787402917.7113082,openrouter,0.9675,1.0,0.03249999999999997,106017,0.003445552499999997,0,consumer
3224,1787402922.4104564,openrouter,0.9675,1.0,0.03249999999999997,62752,0.0020394399999999983,0,consumer
3225,1787402924.91252,openrouter,0.9675,1.0,0.03249999999999997,106552,0.0034629399999999973,0,consumer
3226,1787402926.669659,openrouter,0.9675,1.0,0.03249999999999997,106899,0.003474217499999997,0,consumer
3227,1787402928.0468218,openrouter,0.9675,1.0,0.03249999999999997,404,1.3129999999999988e-05,0,consumer
3228,1787402929.7217295,openrouter,0.9675,1.0,0.03249999999999997,107063,0.003479547499999997,0,consumer
3229,1787402932.9476464,openrouter,0.9675,1.0,0.03249999999999997,107486,0.0034932949999999974,0,consumer
3230,1787402935.693978,openrouter,0.9675,1.0,0.03249999999999997,107634,0.0034981049999999974,0,consumer
3231,1787402941.5300283,openrouter,0.9675,1.0,0.03249999999999997,108225,0.0035173124999999974,0,consumer
3232,1787402961.683654,openrouter,0.9675,1.0,0.03249999999999997,107756,0.003502069999999997,0,consumer
3233,1787402965.5829432,openrouter,0.9675,1.0,0.03249999999999997,108212,0.0035168899999999973,0,consumer
3234,1787402973.09253,openrouter,0.9675,1.0,0.03249999999999997,57530,0.0018697249999999985,0,consumer
3235,1787403028.5702949,openrouter,0.9675,1.0,0.03249999999999997,110957,0.003606102499999997,0,consumer
3236,1787403032.2213645,openrouter,0.9675,1.0,0.03249999999999997,111486,0.003623294999999997,0,consumer
3237,1787403037.2791502,openrouter,0.9675,1.0,0.03249999999999997,112147,0.003644777499999997,0,consumer
3238,1787403046.313574,openrouter,0.9675,1.0,0.03249999999999997,74109,0.002408542499999998,0,consumer
3239,1787403066.307341,openrouter,0.9675,1.0,0.03249999999999997,72326,0.002350594999999998,0,consumer
3240,1787403068.889271,openrouter,0.9675,1.0,0.03249999999999997,92457,0.0030048524999999977,0,consumer
3241,1787403071.9186409,openrouter,0.9675,1.0,0.03249999999999997,72405,0.0023531624999999982,0,consumer
3242,1787403076.9828777,openrouter,0.9675,1.0,0.03249999999999997,72527,0.002357127499999998,0,consumer
3243,1787403086.2859821,openrouter,0.9675,1.0,0.03249999999999997,72665,0.002361612499999998,0,consumer
3244,1787403089.8887095,openrouter,0.9675,1.0,0.03249999999999997,94292,0.0030644899999999974,0,consumer
3245,1787403093.4068918,openrouter,0.9675,1.0,0.03249999999999997,94567,0.0030734274999999977,0,consumer
3246,1787403095.6684797,openrouter,0.9675,1.0,0.03249999999999997,94751,0.0030794074999999977,0,consumer
3247,1787403097.5525253,openrouter,0.9675,1.0,0.03249999999999997,94840,0.0030822999999999975,0,consumer
3248,1787403099.1542683,openrouter,0.9675,1.0,0.03249999999999997,94895,0.0030840874999999972,0,consumer
3249,1787403110.0538068,openrouter,0.9675,1.0,0.03249999999999997,73009,0.0023727924999999983,0,consumer
3250,1787403112.5708945,openrouter,0.9675,1.0,0.03249999999999997,114155,0.0037100374999999974,0,consumer
3251,1787403117.3559735,openrouter,0.9675,1.0,0.03249999999999997,73224,0.002379779999999998,0,consumer
3252,1787403123.4203784,openrouter,0.9675,1.0,0.03249999999999997,73372,0.002384589999999998,0,consumer
3253,1787403125.1138783,openrouter,0.9675,1.0,0.03249999999999997,115716,0.0037607699999999966,0,consumer
3254,1787403128.722065,openrouter,0.9675,1.0,0.03249999999999997,75637,0.002458202499999998,0,consumer
3255,1787403129.4611516,openrouter,0.9675,1.0,0.03249999999999997,115860,0.003765449999999997,0,consumer
3256,1787403131.423343,openrouter,0.9675,1.0,0.03249999999999997,115912,0.0037671399999999965,0,consumer
3257,1787403136.012714,openrouter,0.9675,1.0,0.03249999999999997,75799,0.002463467499999998,0,consumer
3258,1787403140.5887268,openrouter,0.9675,1.0,0.03249999999999997,76570,0.002488524999999998,0,consumer
3259,1787403144.2953951,openrouter,0.9675,1.0,0.03249999999999997,77944,0.002533179999999998,0,consumer
3260,1787403147.6850927,openrouter,0.9675,1.0,0.03249999999999997,78327,0.002545627499999998,0,consumer
3261,1787403151.8205748,openrouter,0.9675,1.0,0.03249999999999997,118668,0.0038567099999999967,0,consumer
3262,1787403151.9299788,openrouter,0.9675,1.0,0.03249999999999997,78459,0.0025499174999999976,0,consumer
3263,1787403155.6487167,openrouter,0.9675,1.0,0.03249999999999997,78898,0.0025641849999999975,0,consumer
3264,1787403160.142588,openrouter,0.9675,1.0,0.03249999999999997,79393,0.0025802724999999978,0,consumer
3265,1787403162.8165884,openrouter,0.9675,1.0,0.03249999999999997,119442,0.0038818649999999965,0,consumer
3266,1787403175.0001042,openrouter,0.9675,1.0,0.03249999999999997,96449,0.0031345924999999974,0,consumer
3267,1787403176.987573,openrouter,0.9675,1.0,0.03249999999999997,96545,0.0031377124999999975,0,consumer
3268,1787403188.8862185,openrouter,0.9675,1.0,0.03249999999999997,123300,0.004007249999999997,0,consumer
3269,1787403193.5968137,openrouter,0.9675,1.0,0.03249999999999997,123714,0.004020704999999997,0,consumer
3270,1787403228.1592476,openrouter,0.9675,1.0,0.03249999999999997,79479,0.0025830674999999977,0,consumer
3271,1787403229.413447,openrouter,0.9675,1.0,0.03249999999999997,120200,0.003906499999999997,0,consumer
3272,1787403290.4591644,openrouter,0.9675,1.0,0.03249999999999997,79670,0.0025892749999999977,0,consumer
3273,1787403355.757283,openrouter,0.9675,1.0,0.03249999999999997,80223,0.0026072474999999976,0,consumer
3274,1787403422.924925,openrouter,0.9675,1.0,0.03249999999999997,80698,0.002622684999999998,0,consumer
3275,1787403491.5979512,openrouter,0.9675,1.0,0.03249999999999997,80870,0.0026282749999999976,0,consumer
3276,1787403561.3361976,openrouter,0.9675,1.0,0.03249999999999997,81333,0.002643322499999998,0,consumer
3277,1787403633.9400527,openrouter,0.9675,1.0,0.03249999999999997,81642,0.002653364999999998,0,consumer
3278,1787403713.3536186,openrouter,0.9675,1.0,0.03249999999999997,81863,0.0026605474999999977,0,consumer
3279,1787403789.1134117,openrouter,0.9675,1.0,0.03249999999999997,82278,0.002674034999999998,0,consumer
3280,1787403871.9252486,openrouter,0.9675,1.0,0.03249999999999997,83077,0.002700002499999998,0,consumer
3281,1787403958.5785005,openrouter,0.9675,1.0,0.03249999999999997,69992,0.0022747399999999978,0,consumer
3282,1787403992.758285,openrouter,0.9675,1.0,0.03249999999999997,9357,0.00030410249999999973,0,consumer
3283,1787404001.2336607,openrouter,0.9675,1.0,0.03249999999999997,70303,0.002284847499999998,0,consumer
3284,1787404011.895264,openrouter,0.9675,1.0,0.03249999999999997,74795,0.002430837499999998,0,consumer
3285,1787404021.2429833,openrouter,0.9675,1.0,0.03249999999999997,75594,0.002456804999999998,0,consumer
3286,1787404044.9481082,openrouter,0.9675,1.0,0.03249999999999997,85828,0.0027894099999999974,0,consumer
3287,1787404053.1872478,openrouter,0.9675,1.0,0.03249999999999997,100171,0.003255557499999997,0,consumer
3288,1787404065.994951,openrouter,0.9675,1.0,0.03249999999999997,129687,0.004214827499999997,0,consumer
3289,1787404092.7366827,openrouter,0.9675,1.0,0.03249999999999997,133419,0.004336117499999997,0,consumer
3290,1787404099.7804868,openrouter,0.9675,1.0,0.03249999999999997,75734,0.0024613549999999984,0,consumer
3291,1787404104.7778113,openrouter,0.9675,1.0,0.03249999999999997,76119,0.002473867499999998,0,consumer
3292,1787404110.8358517,openrouter,0.9675,1.0,0.03249999999999997,76344,0.002481179999999998,0,consumer
3293,1787404119.3487,openrouter,0.9675,1.0,0.03249999999999997,76538,0.002487484999999998,0,consumer
3294,1787404130.237923,openrouter,0.9675,1.0,0.03249999999999997,77467,0.002517677499999998,0,consumer
3295,1787404136.88405,openrouter,0.9675,1.0,0.03249999999999997,77692,0.002524989999999998,0,consumer
3296,1787404147.0572398,openrouter,0.9675,1.0,0.03249999999999997,78016,0.0025355199999999977,0,consumer
3297,1787404154.3982332,openrouter,0.9675,1.0,0.03249999999999997,78392,0.002547739999999998,0,consumer
3298,1787404173.9432116,openrouter,0.9675,1.0,0.03249999999999997,133733,0.004346322499999997,0,consumer
3299,1787404179.7079055,openrouter,0.9675,1.0,0.03249999999999997,134668,0.004376709999999996,0,consumer
3300,1787404184.7685084,openrouter,0.9675,1.0,0.03249999999999997,135511,0.004404107499999996,0,consumer
3301,1787404191.9204366,openrouter,0.9675,1.0,0.03249999999999997,135865,0.0044156124999999965,0,consumer
3302,1787404234.409294,openrouter,0.9675,1.0,0.03249999999999997,78839,0.002562267499999998,0,consumer
3303,1787404319.469722,openrouter,0.9675,1.0,0.03249999999999997,79494,0.0025835549999999982,0,consumer
3304,1787404404.5495622,openrouter,0.9675,1.0,0.03249999999999997,80187,0.002606077499999998,0,consumer
3305,1787404472.1923335,openrouter,0.17500000000000002,1.0,0.825,8512,0.0070224,0,consumer
3306,1787404479.5203404,openrouter,0.17500000000000002,1.0,0.825,6,4.949999999999999e-06,0,consumer
3307,1787404490.830545,openrouter,0.9675,1.0,0.03249999999999997,80587,0.002619077499999998,0,consumer
3308,1787404583.7483015,openrouter,0.9675,1.0,0.03249999999999997,80792,0.002625739999999998,0,consumer
3309,1787404674.4287004,openrouter,0.9675,1.0,0.03249999999999997,81092,0.002635489999999998,0,consumer
