id,ts,inter_arrival,consecutive,wait_used,source
37,1786716144.6184597,15.347143173217773,3,,zai_proxy
38,1786716171.6674445,27.04898476600647,1,,zai_proxy
39,1786716177.9284782,6.261033773422241,2,,zai_proxy
40,1786716227.1454244,49.21694612503052,1,,zai_proxy
41,1786717112.2870126,885.1415882110596,1,,zai_proxy
42,1786717298.978793,186.6917803287506,1,,zai_proxy
43,1786717706.7940927,407.8152997493744,1,,zai_proxy
44,1786717871.5965316,164.8024389743805,1,,zai_proxy
45,1786718168.298229,296.70169734954834,1,,zai_proxy
46,1786718210.306707,42.00847792625427,1,,zai_proxy
47,1786719016.814162,,1,,zai_proxy
48,1786719436.1470716,419.3329095840454,1,,zai_proxy
49,1786719502.44872,66.30164837837219,1,,zai_proxy
50,1786719650.5820706,148.13335061073303,1,,zai_proxy
51,1786719679.2940662,28.711995601654053,2,,zai_proxy
52,1786721148.273223,1468.9791567325592,1,,zai_proxy
53,1786721197.020309,48.74708604812622,1,,zai_proxy
54,1786721197.0209036,0.0005946159362792969,2,,zai_proxy
55,1786721197.0209177,1.4066696166992188e-05,3,,zai_proxy
56,1786721197.0213048,0.0003871917724609375,4,,zai_proxy
57,1786721197.077362,0.05605721473693848,5,,zai_proxy
58,1786721250.1801648,53.102802753448486,1,,zai_proxy
59,1786721274.2351038,24.054939031600952,1,,zai_proxy
60,1786721330.142258,55.90715408325195,1,,zai_proxy
61,1786721460.521635,130.37937712669373,1,,zai_proxy
62,1786721465.3627355,4.841100454330444,1,,zai_proxy
63,1786721691.4076214,226.04488587379456,1,,zai_proxy
64,1786721709.5722349,18.164613485336304,1,,zai_proxy
65,1786721723.134342,13.56210708618164,1,,zai_proxy
66,1786721761.9594634,38.82512140274048,1,,zai_proxy
67,1786721895.4517074,133.49224400520325,1,,zai_proxy
68,1786722190.9523292,295.5006217956543,1,,zai_proxy
69,1786722249.47568,58.523350954055786,1,,zai_proxy
70,1786722393.250133,143.7744529247284,1,,zai_proxy
71,1786722478.6432514,85.39311838150024,1,,zai_proxy
72,1786722490.4660711,11.822819709777832,1,,zai_proxy
73,1786723231.75161,741.2855389118195,1,,zai_proxy
74,1786723231.9181104,0.16650032997131348,2,,zai_proxy
75,1786723246.7772527,14.859142303466797,3,,zai_proxy
76,1786723264.9597445,18.182491779327393,1,,zai_proxy
77,1786723318.1442547,53.184510231018066,2,,zai_proxy
78,1786723955.3086689,637.1644141674042,1,,zai_proxy
79,1786724380.522588,425.21391916275024,1,,zai_proxy
80,1786725036.7908487,656.268260717392,1,,zai_proxy
81,1786725077.4005995,40.609750747680664,1,,zai_proxy
82,1786725146.8481226,69.44752311706543,1,,zai_proxy
83,1786725253.7187734,106.87065076828003,1,,zai_proxy
84,1786725790.1648498,536.4460763931274,1,,zai_proxy
85,1786747246.4889455,,1,,zai_proxy
86,1786747266.5607712,10.030079126358032,3,,zai_proxy
87,1786747276.770143,10.20937180519104,4,,zai_proxy
88,1786747276.7831244,0.012981414794921875,5,,zai_proxy
89,1786747276.809366,0.026241540908813477,6,,zai_proxy
90,1786747276.8129678,0.0036017894744873047,7,,zai_proxy
91,1786747276.8538566,0.04088878631591797,8,,zai_proxy
92,1786747276.8530476,,9,,zai_proxy
93,1786747276.8538888,0.0008411407470703125,10,,zai_proxy
94,1786747276.9085546,0.05466580390930176,11,,zai_proxy
95,1786747276.9095306,0.0009760856628417969,12,,zai_proxy
96,1786747276.909891,0.00036025047302246094,13,,zai_proxy
97,1786747276.987781,0.07789015769958496,14,,zai_proxy
98,1786747277.00204,0.014258861541748047,15,,zai_proxy
99,1786747277.0030053,0.0009653568267822266,16,,zai_proxy
100,1786747277.0344913,0.03148603439331055,17,,zai_proxy
101,1786747277.0592136,0.02472233772277832,18,,zai_proxy
102,1786747553.1199644,276.06075072288513,1,,zai_proxy
103,1786748261.6648061,708.5448417663574,2,,zai_proxy
104,1786748261.6653554,0.00054931640625,3,,zai_proxy
105,1786748261.6658697,0.0005142688751220703,4,,zai_proxy
106,1786748261.665301,,5,,zai_proxy
107,1786748261.6996675,0.03436636924743652,6,,zai_proxy
108,1786748261.6998231,0.0001556873321533203,7,,zai_proxy
109,1786789504.5431433,,1,,zai_proxy
110,1786789542.9497843,38.40664100646973,2,,zai_proxy
111,1786791630.8297806,2087.8799962997437,1,,zai_proxy
112,1786791662.801945,31.972164392471313,2,,zai_proxy
113,1786791668.1677992,5.365854263305664,3,,zai_proxy
114,1786792243.8443177,575.6765184402466,1,,zai_proxy
115,1786792279.2870836,35.442765951156616,1,,zai_proxy
116,1786792643.478762,364.19167828559875,1,,zai_proxy
117,1786793174.689345,531.2105829715729,1,,zai_proxy
118,1786793204.3093662,29.6200213432312,1,,zai_proxy
119,1786793378.0067763,173.69741010665894,1,,zai_proxy
120,1786793431.1913662,53.184589862823486,1,,zai_proxy
121,1786793534.216412,103.02504587173462,1,,zai_proxy
122,1786793628.1684985,93.95208644866943,1,,zai_proxy
123,1786793758.775493,130.60699439048767,1,,zai_proxy
124,1786794673.4972577,914.7217648029327,1,,zai_proxy
125,1786795202.9205997,529.4233419895172,1,,zai_proxy
126,1786795203.423085,0.5024852752685547,2,,zai_proxy
127,1786795204.0726054,0.6495203971862793,3,,zai_proxy
128,1786795235.2038536,31.131248235702515,1,,zai_proxy
129,1786795254.4525044,19.248650789260864,1,,zai_proxy
130,1786795820.4962118,566.043707370758,1,,zai_proxy
131,1786795861.4295356,40.93332386016846,1,,zai_proxy
132,1786795871.746924,10.31738829612732,2,,zai_proxy
133,1786796782.2278519,910.4809279441833,1,,zai_proxy
134,1786796827.0814526,44.85360074043274,1,,zai_proxy
135,1786797218.9166803,391.83522772789,1,,zai_proxy
136,1786797575.1232467,356.20656633377075,1,,zai_proxy
137,1786797684.1242898,109.00104308128357,1,,zai_proxy
138,1786798805.71958,,1,,zai_proxy
139,1786798810.7423368,5.022756814956665,1,,zai_proxy
140,1786800641.5191174,1830.7767806053162,1,,zai_proxy
141,1786800642.289293,0.7701756954193115,2,,zai_proxy
142,1786800656.9088528,14.61955976486206,1,,zai_proxy
143,1786801915.3724108,1258.463557958603,1,,zai_proxy
144,1786801915.4580846,0.08567380905151367,2,,zai_proxy
145,1786801946.9722483,31.514163732528687,1,,zai_proxy
146,1786802145.5336764,198.56142807006836,1,,zai_proxy
147,1786802173.0346105,27.50093412399292,1,,zai_proxy
148,1786802208.5789793,35.544368743896484,1,,zai_proxy
149,1786802285.030056,76.45107674598694,1,,zai_proxy
150,1786802405.6365561,120.6065001487732,1,,zai_proxy
151,1786802405.7684064,0.1318502426147461,2,,zai_proxy
152,1786802414.8658633,9.097456932067871,1,,zai_proxy
153,1786802430.0981386,15.232275247573853,1,,zai_proxy
154,1786802430.44933,0.35119152069091797,2,,zai_proxy
155,1786802431.2078562,0.758526086807251,1,,zai_proxy
156,1786802438.0840125,6.876156330108643,2,,zai_proxy
157,1786802461.9812982,23.89728569984436,1,,zai_proxy
158,1786802472.5558197,10.574521541595459,1,,zai_proxy
159,1786802488.8265886,16.270768880844116,2,,zai_proxy
160,1786802749.7479396,260.92135095596313,1,,zai_proxy
161,1786802760.1942887,10.446349143981934,1,,zai_proxy
162,1786803191.9348464,431.74055767059326,1,,zai_proxy
163,1786803257.10245,65.16760349273682,1,,zai_proxy
164,1786803257.148883,0.046433210372924805,2,,zai_proxy
165,1786803379.9562316,122.80734848976135,1,,zai_proxy
166,1786803380.8414817,0.8852500915527344,2,,zai_proxy
167,1786803519.5847452,138.74326348304749,1,,zai_proxy
168,1786803758.0966713,238.51192617416382,1,,zai_proxy
169,1786803773.7067,15.610028743743896,1,,zai_proxy
170,1786803785.4246058,11.717905759811401,1,,zai_proxy
171,1786803967.0217466,181.59714078903198,1,,zai_proxy
172,1786803973.5785453,6.556798696517944,1,,zai_proxy
173,1786804066.3575072,92.77896189689636,1,,zai_proxy
174,1786804219.5521083,153.19460105895996,1,,zai_proxy
175,1786804252.503221,32.95111274719238,1,,zai_proxy
176,1786804263.3964777,10.893256664276123,1,,zai_proxy
177,1786804725.1903994,461.79392170906067,1,,zai_proxy
178,1786806004.6425486,1279.4521491527557,1,,zai_proxy
179,1786806011.53324,6.890691518783569,1,,zai_proxy
180,1786806057.7962933,46.26305317878723,1,,zai_proxy
181,1786806094.716768,36.92047476768494,1,,zai_proxy
182,1786806202.1332524,107.41648435592651,1,,zai_proxy
183,1786806203.4394965,1.306244134902954,2,,zai_proxy
184,1786806306.2455823,102.80608582496643,1,,zai_proxy
185,1786807811.7973897,1505.5518074035645,1,,zai_proxy
186,1786807829.7316117,17.934221982955933,1,,zai_proxy
187,1786809630.5992591,1800.867647409439,1,,zai_proxy
188,1786809648.271677,17.672417879104614,1,,zai_proxy
189,1786809903.294482,255.02280497550964,1,,zai_proxy
190,1786810411.8358872,508.54140520095825,1,,zai_proxy
191,1786810956.6215258,544.7856385707855,1,,zai_proxy
192,1786810996.05446,39.432934284210205,1,,zai_proxy
193,1786811137.4423676,141.3879075050354,1,,zai_proxy
194,1786811143.5889964,6.1466288566589355,1,,zai_proxy
195,1786811635.78362,163.43049693107605,1,,zai_proxy
196,1786811663.2311845,27.447564363479614,1,,zai_proxy
197,1786811688.3719976,25.14081311225891,1,,zai_proxy
198,1786811755.274317,66.90231943130493,1,,zai_proxy
199,1786811755.615241,0.3409240245819092,1,,zai_proxy
200,1786811859.7943504,104.17910933494568,1,,zai_proxy
201,1786811881.5898795,21.79552912712097,1,,zai_proxy
202,1786811896.9341972,15.34431767463684,1,,zai_proxy
203,1786812189.689729,292.7555317878723,1,,zai_proxy
204,1786813080.9685152,891.2787861824036,1,,zai_proxy
205,1786813225.136154,144.16763877868652,1,,zai_proxy
206,1786813239.7164965,14.580342531204224,1,,zai_proxy
207,1786813258.2296047,18.513108253479004,1,,zai_proxy
208,1786813270.822446,12.592841386795044,1,,zai_proxy
209,1786813788.5893254,517.7668793201447,1,,zai_proxy
210,1786814078.3601036,,1,,zai_proxy
211,1786816829.019672,2750.659568309784,1,,zai_proxy
212,1786816830.4008925,1.3812205791473389,2,,zai_proxy
213,1786826712.2420456,,1,,zai_proxy
214,1786827753.108093,1040.8660473823547,1,,zai_proxy
215,1786827897.1886683,144.08057522773743,1,,zai_proxy
216,1786828125.9506264,228.76195812225342,1,,zai_proxy
217,1786830265.4485261,,1,,zai_proxy
218,1786830284.4889214,19.040395259857178,1,,zai_proxy
219,1786832328.0304325,2043.5415110588074,1,,zai_proxy
220,1786832364.76268,36.73224759101868,1,,zai_proxy
221,1786832485.6838636,120.9211835861206,1,,zai_proxy
222,1786832528.9450843,43.26122069358826,1,,zai_proxy
223,1786832609.0334845,80.08840012550354,1,,zai_proxy
224,1786832610.0863104,1.052825927734375,2,,zai_proxy
225,1786832660.9451227,50.85881233215332,1,,zai_proxy
226,1786832798.4498672,137.50474452972412,1,,zai_proxy
227,1786832799.8778296,1.427962303161621,1,,zai_proxy
228,1786832812.4816973,12.603867769241333,1,,zai_proxy
229,1786832923.1865332,110.70483589172363,1,,zai_proxy
230,1786832948.2118137,25.025280475616455,1,,zai_proxy
231,1786832955.1755884,6.963774681091309,1,,zai_proxy
232,1786832968.921521,13.745932579040527,1,,zai_proxy
233,1786833145.9993424,177.0778214931488,1,,zai_proxy
234,1786833160.0732043,14.073861837387085,1,,zai_proxy
235,1786833168.6331723,8.559967994689941,1,,zai_proxy
236,1786833169.5134997,0.8803274631500244,2,,zai_proxy
237,1786833217.1311657,47.61766600608826,1,,zai_proxy
238,1786833273.7594032,56.62823748588562,1,,zai_proxy
239,1786833275.219449,1.4600458145141602,2,,zai_proxy
240,1786833391.5076227,116.28817367553711,1,,zai_proxy
241,1786833461.824366,70.31674337387085,1,,zai_proxy
242,1786833544.953857,83.12949085235596,1,,zai_proxy
243,1786833550.2062106,5.252353668212891,1,,zai_proxy
244,1786833577.0676389,26.861428260803223,1,,zai_proxy
245,1786833642.663983,65.5963442325592,1,,zai_proxy
246,1786833669.14023,26.47624683380127,1,,zai_proxy
247,1786833677.6751857,8.534955739974976,1,,zai_proxy
248,1786833703.4927607,25.817574977874756,1,,zai_proxy
249,1786833703.7308376,0.23807692527770996,2,,zai_proxy
250,1786833767.2418718,63.5110342502594,1,,zai_proxy
251,1786833767.375884,0.13401222229003906,2,,zai_proxy
252,1786833812.7776403,45.401756286621094,1,,zai_proxy
253,1786833841.0391953,28.261554956436157,1,,zai_proxy
254,1786833897.6595492,56.62035393714905,1,,zai_proxy
255,1786833907.6488795,9.989330291748047,1,,zai_proxy
256,1786833930.574423,22.925543546676636,1,,zai_proxy
257,1786833936.6702597,6.095836639404297,2,,zai_proxy
258,1786833961.65544,24.985180377960205,1,,zai_proxy
259,1786833999.647562,37.99212193489075,1,,zai_proxy
260,1786834032.311698,32.66413593292236,1,,zai_proxy
261,1786834033.2581952,0.9464972019195557,2,,zai_proxy
262,1786834047.2867475,14.028552293777466,1,,zai_proxy
263,1786834099.4499478,52.16320037841797,1,,zai_proxy
264,1786834100.6895578,1.239609956741333,2,,zai_proxy
265,1786834128.6683965,27.978838682174683,1,,zai_proxy
266,1786834195.825922,67.1575255393982,1,,zai_proxy
267,1786834209.4179516,13.592029571533203,1,,zai_proxy
268,1786834220.5868864,11.16893482208252,1,,zai_proxy
269,1786834243.9685152,23.38162875175476,1,,zai_proxy
270,1786834245.155833,1.1873178482055664,2,,zai_proxy
271,1786834267.4410145,22.285181522369385,1,,zai_proxy
272,1786834313.7167933,46.27577877044678,1,,zai_proxy
273,1786834315.1641955,1.4474022388458252,2,,zai_proxy
274,1786834435.481455,120.3172595500946,1,,zai_proxy
275,1786834452.060887,16.579432010650635,1,,zai_proxy
276,1786834604.8971527,152.83626556396484,1,,zai_proxy
277,1786834619.5551364,14.657983779907227,1,,zai_proxy
278,1786834632.2506125,12.695476055145264,1,,zai_proxy
279,1786834868.1656518,235.91503930091858,1,,zai_proxy
280,1786835050.2800565,182.11440467834473,1,,zai_proxy
281,1786835050.6893606,0.409304141998291,2,,zai_proxy
282,1786835167.601561,116.91220045089722,1,,zai_proxy
283,1786835177.3954756,9.793914556503296,1,,zai_proxy
284,1786835332.4341607,155.03868508338928,1,,zai_proxy
285,1786835738.075823,405.64166235923767,1,,zai_proxy
286,1786835861.8018434,123.72602033615112,1,,zai_proxy
287,1786836001.4794266,139.67758321762085,1,,zai_proxy
288,1786836216.3374045,214.85797786712646,1,,zai_proxy
289,1786836229.3016782,12.964273691177368,1,,zai_proxy
290,1786836358.9619074,129.6602292060852,1,,zai_proxy
291,1786836381.611973,22.650065660476685,1,,zai_proxy
292,1786838451.6302657,2070.0182926654816,1,,zai_proxy
293,1786868040.5224597,,1,,zai_proxy
294,1786868050.5534859,10.031026124954224,2,,zai_proxy
295,1786868083.5540624,33.00057649612427,1,,zai_proxy
296,1786868181.0155423,97.46147990226746,1,,zai_proxy
297,1786868181.810624,0.795081615447998,2,,zai_proxy
298,1786868223.9284925,42.11786866188049,1,,zai_proxy
299,1786868251.3746526,27.446160078048706,1,,zai_proxy
300,1786868264.1322474,12.75759482383728,1,,zai_proxy
301,1786868267.8694386,3.7371912002563477,1,,zai_proxy
302,1786868268.307426,0.4379873275756836,2,,zai_proxy
303,1786868384.2270932,115.91966724395752,1,,zai_proxy
304,1786874418.3530042,,1,,zai_proxy
305,1786890616.279657,,1,,zai_proxy
306,1786933859.4590142,,1,,zai_proxy
307,1786933867.3717027,7.912688493728638,2,,zai_proxy
308,1786934008.0334115,140.6617088317871,3,,zai_proxy
309,1786934020.820329,12.786917448043823,4,,zai_proxy
310,1786934106.9900951,86.16976618766785,5,,zai_proxy
311,1786934155.967396,48.97730088233948,6,,zai_proxy
312,1786934265.3110502,109.3436541557312,7,,zai_proxy
313,1786934575.8333561,310.5223059654236,8,,zai_proxy
314,1786934801.8494847,226.01612854003906,9,,zai_proxy
315,1786934939.153868,137.30438327789307,10,,zai_proxy
316,1786935000.9702294,61.81636142730713,11,,zai_proxy
317,1786935151.030389,150.06015968322754,12,,zai_proxy
318,1786935214.6035361,63.57314705848694,13,,zai_proxy
319,1786935282.0248785,67.42134237289429,14,,zai_proxy
320,1786935444.116417,162.09153842926025,15,,zai_proxy
321,1786935577.196726,133.08030915260315,16,,zai_proxy
322,1786935785.5068521,208.31012606620789,17,,zai_proxy
323,1786935913.557458,128.05060577392578,18,,zai_proxy
324,1786936151.4326901,237.87523221969604,19,,zai_proxy
325,1786936289.0563745,137.62368440628052,20,,zai_proxy
326,1786936498.8178127,209.7614381313324,21,,zai_proxy
327,1786936636.9288127,138.11100006103516,22,,zai_proxy
328,1786936852.4074917,215.47867894172668,23,,zai_proxy
329,1786936977.7239628,125.31647109985352,24,,zai_proxy
330,1786937193.0708456,215.3468828201294,25,,zai_proxy
331,1786962668.170665,,1,,zai_proxy
332,1786962668.5465631,0.3758981227874756,2,,zai_proxy
333,1786962668.5895574,0.04299426078796387,3,,zai_proxy
334,1786964401.8525763,1733.2630188465118,4,,zai_proxy
335,1786964525.6424477,123.78987145423889,5,,zai_proxy
336,1786964646.0055795,120.3631317615509,6,,zai_proxy
337,1786964757.4989414,111.49336194992065,7,,zai_proxy
338,1786964877.4578433,119.95890188217163,8,,zai_proxy
339,1786964985.51449,108.05664658546448,9,,zai_proxy
340,1786965050.4700537,64.95556378364563,10,,zai_proxy
341,1786965120.0022712,69.532217502594,11,,zai_proxy
342,1786965219.4355423,99.43327116966248,12,,zai_proxy
343,1786965284.1788552,64.74331283569336,13,,zai_proxy
344,1786965354.3113651,70.13250994682312,14,,zai_proxy
345,1786965420.5773346,66.2659695148468,15,,zai_proxy
346,1786965486.001946,65.42461133003235,16,,zai_proxy
347,1786965570.8019586,84.80001258850098,17,,zai_proxy
348,1786965647.8604717,77.05851316452026,18,,zai_proxy
349,1786965711.9094262,64.04895448684692,19,,zai_proxy
350,1786965792.352158,80.4427318572998,20,,zai_proxy
351,1786965854.7607281,62.40857005119324,21,,zai_proxy
352,1786965919.6506383,64.88991022109985,22,,zai_proxy
353,1786965920.8755224,1.224884033203125,23,,zai_proxy
354,1786965983.4093862,62.53386378288269,24,,zai_proxy
355,1786966055.5362926,72.1269063949585,25,,zai_proxy
356,1786966118.8046672,63.26837468147278,26,,zai_proxy
357,1786966183.6945977,64.88993048667908,27,,zai_proxy
358,1786966250.3405929,66.64599514007568,28,,zai_proxy
359,1786966722.1821318,471.8415389060974,1,,zai_proxy
360,1786968017.341276,1295.1591441631317,1,,zai_proxy
361,1786968894.643283,877.3020069599152,1,,zai_proxy
362,1786969091.560846,196.91756319999695,1,,zai_proxy
363,1786969136.900007,45.33916091918945,1,,zai_proxy
364,1786969186.3335977,49.43359065055847,1,,zai_proxy
365,1786969189.5174308,3.183833122253418,1,,zai_proxy
366,1786969248.5432827,59.02585196495056,1,,zai_proxy
367,1786969325.137891,76.59460830688477,1,,zai_proxy
368,1786969327.1462073,2.0083162784576416,2,,zai_proxy
369,1786969376.0327575,48.886550188064575,1,,zai_proxy
370,1786969457.8229976,81.79024004936218,1,,zai_proxy
371,1786969458.2779257,0.4549281597137451,2,,zai_proxy
372,1786969476.0205112,17.74258542060852,1,,zai_proxy
373,1786969533.5186167,57.49810552597046,1,,zai_proxy
374,1786969573.388207,39.869590282440186,1,,zai_proxy
375,1786969677.731733,104.34352612495422,1,,zai_proxy
376,1786969769.8126633,92.08093023300171,1,,zai_proxy
377,1786969882.0899992,112.27733588218689,1,,zai_proxy
378,1786969890.6256843,8.535685062408447,1,,zai_proxy
379,1786969914.3619716,23.736287355422974,1,,zai_proxy
380,1786969926.1865356,11.824563980102539,1,,zai_proxy
381,1786969936.5235305,10.336994886398315,1,,zai_proxy
382,1786969976.347278,39.823747634887695,1,,zai_proxy
383,1786969976.8709443,0.5236661434173584,2,,zai_proxy
384,1786969989.523724,12.652779817581177,1,,zai_proxy
385,1786970166.1119053,176.58818125724792,1,,zai_proxy
386,1786970170.1061943,3.994288921356201,1,,zai_proxy
387,1786970248.928615,78.822420835495,1,,zai_proxy
388,1786970287.127926,38.19931101799011,1,,zai_proxy
389,1786970314.0175645,26.889638423919678,1,,zai_proxy
390,1786970333.4210403,19.403475761413574,1,,zai_proxy
391,1786970355.7129207,22.2918803691864,1,,zai_proxy
392,1786970387.4956505,31.782729864120483,1,,zai_proxy
393,1786970392.211411,4.7157604694366455,1,,zai_proxy
394,1786970392.8347032,0.6232922077178955,2,,zai_proxy
395,1786970423.9387581,31.104054927825928,1,,zai_proxy
396,1786970424.8887439,0.9499857425689697,2,,zai_proxy
397,1786970437.555858,12.667114019393921,1,,zai_proxy
398,1786970503.5007045,65.94484663009644,1,,zai_proxy
399,1786970504.2595873,0.7588827610015869,1,,zai_proxy
400,1786970512.995298,8.735710620880127,1,,zai_proxy
401,1786971607.5142252,1094.5189273357391,1,,zai_proxy
402,1786971608.2477772,0.7335519790649414,2,,zai_proxy
403,1786971690.4464703,82.19869303703308,1,,zai_proxy
404,1786971690.446972,0.0005016326904296875,2,,zai_proxy
405,1786973079.6159422,1389.1689703464508,1,,zai_proxy
406,1786973180.3539202,100.73797798156738,1,,zai_proxy
407,1786973364.718305,184.36438488960266,1,,zai_proxy
408,1786973666.6093261,301.8910210132599,1,,zai_proxy
409,1786973744.4121778,77.80285167694092,1,,zai_proxy
410,1786974250.4096007,505.9974229335785,1,,zai_proxy
411,1786974274.2345088,23.824908018112183,1,,zai_proxy
412,1786974345.2282898,70.99378108978271,1,,zai_proxy
413,1786974345.6453667,0.41707682609558105,2,,zai_proxy
414,1786974537.6847515,192.03938484191895,1,,zai_proxy
415,1786974702.6247451,164.93999361991882,1,,zai_proxy
416,1786974933.405872,230.78112697601318,1,,zai_proxy
417,1786975018.2246525,84.8187804222107,1,,zai_proxy
418,1786975032.4700096,,1,,zai_proxy
419,1786975171.7275496,139.2575399875641,1,,zai_proxy
420,1786975174.1533005,2.425750970840454,2,,zai_proxy
421,1786975205.381147,31.227846384048462,1,,zai_proxy
422,1786975213.2886806,7.907533645629883,2,,zai_proxy
423,1786975221.3154085,8.02672791481018,1,,zai_proxy
424,1786975226.06987,4.7544615268707275,2,,zai_proxy
425,1786975240.5872273,14.517357349395752,3,,zai_proxy
426,1786975301.988107,61.40087962150574,1,,zai_proxy
427,1786975330.082405,28.094298124313354,1,,zai_proxy
428,1786975389.276689,59.194283962249756,1,,zai_proxy
429,1786975400.126966,10.850276947021484,1,,zai_proxy
430,1786975402.0447054,1.9177393913269043,2,,zai_proxy
431,1786975459.6226296,57.5779242515564,1,,zai_proxy
432,1786975518.6439595,59.02132987976074,1,,zai_proxy
433,1786976668.3422759,1149.698316335678,1,,zai_proxy
434,1786976969.8084435,301.46616768836975,1,,zai_proxy
435,1786977022.3461573,52.53771376609802,1,,zai_proxy
436,1786977023.4061272,1.0599699020385742,2,,zai_proxy
437,1786977042.4251854,19.019058227539062,1,,zai_proxy
438,1786977048.3588324,5.93364691734314,1,,zai_proxy
439,1786977123.3922622,75.03342986106873,1,,zai_proxy
440,1786977139.5241828,16.13192057609558,1,,zai_proxy
441,1786977157.684272,18.160089254379272,1,,zai_proxy
442,1786977158.4965775,0.8123054504394531,2,,zai_proxy
443,1786977218.636689,60.140111446380615,1,,zai_proxy
444,1786977222.72944,4.0927510261535645,2,,zai_proxy
445,1786977249.6829805,26.953540563583374,1,,zai_proxy
446,1786977285.3811226,35.69814205169678,1,,zai_proxy
447,1786977298.8924327,13.51131010055542,1,,zai_proxy
448,1786977340.8372598,41.94482707977295,1,,zai_proxy
449,1786977351.7712746,10.934014797210693,1,,zai_proxy
450,1786977375.583361,23.81208634376526,1,,zai_proxy
451,1786977403.094787,27.511425971984863,1,,zai_proxy
452,1786977404.083874,0.9890871047973633,2,,zai_proxy
453,1786977489.5971322,85.51325821876526,1,,zai_proxy
454,1786977537.8807218,48.283589601516724,1,,zai_proxy
455,1786977558.7112303,20.83050847053528,1,,zai_proxy
456,1786977772.5809922,213.86976194381714,1,,zai_proxy
457,1786977772.622431,0.04143881797790527,2,,zai_proxy
458,1786978803.160525,1030.5380940437317,1,,zai_proxy
459,1786978819.8601072,16.69958209991455,1,,zai_proxy
460,1786978820.6198559,0.7597486972808838,2,,zai_proxy
461,1786979024.1587963,203.5389404296875,1,,zai_proxy
462,1786979024.167368,0.008571624755859375,2,,zai_proxy
463,1786979173.7816868,149.61431884765625,1,,zai_proxy
464,1786979181.470904,7.6892173290252686,1,,zai_proxy
465,1786979464.846083,283.3751788139343,1,,zai_proxy
466,1786979486.8528948,22.00681185722351,1,,zai_proxy
467,1786980512.718391,1025.8654961585999,1,,zai_proxy
468,1786980640.4455562,127.72716522216797,1,,zai_proxy
469,1786980642.51373,2.068173885345459,2,,zai_proxy
470,1786980647.9127886,5.39905858039856,1,,zai_proxy
471,1786980684.507766,36.594977378845215,2,,zai_proxy
472,1786980692.0084097,7.500643730163574,3,,zai_proxy
473,1786980712.2689576,20.260547876358032,4,,zai_proxy
474,1786980747.7168307,35.44787311553955,5,,zai_proxy
475,1786980782.9690304,35.25219964981079,6,,zai_proxy
476,1786980801.0232098,18.054179430007935,7,,zai_proxy
477,1786980835.4292822,34.40607237815857,8,,zai_proxy
478,1786980902.6987166,67.26943445205688,9,,zai_proxy
479,1786980903.5732088,0.8744921684265137,10,,zai_proxy
480,1786980904.2485013,0.6752924919128418,11,,zai_proxy
481,1786980968.450128,64.20162677764893,12,,zai_proxy
482,1786981043.6424632,75.19233512878418,13,,zai_proxy
483,1786981044.3844836,0.7420203685760498,14,,zai_proxy
484,1786981108.3448668,63.96038317680359,15,,zai_proxy
485,1786981110.1368084,1.7919416427612305,16,,zai_proxy
486,1786981176.333269,66.19646048545837,17,,zai_proxy
487,1786981176.4523778,0.11910891532897949,18,,zai_proxy
488,1786981177.6206372,1.1682593822479248,19,,zai_proxy
489,1786981240.7065144,63.08587718009949,20,,zai_proxy
490,1786981242.1027079,1.396193504333496,21,,zai_proxy
491,1786981303.7488034,61.646095514297485,22,,zai_proxy
492,1786981305.4426794,1.693876028060913,23,,zai_proxy
493,1786981305.7711074,0.3284280300140381,24,,zai_proxy
494,1786981368.603661,62.83255362510681,25,,zai_proxy
495,1786981369.6349468,1.0312857627868652,26,,zai_proxy
496,1786981433.945565,64.31061816215515,27,,zai_proxy
497,1786981530.3845048,96.4389398097992,28,,zai_proxy
498,1786981594.6169424,64.23243761062622,29,,zai_proxy
499,1786981658.9164777,64.29953527450562,30,,zai_proxy
500,1786981660.7059355,1.7894577980041504,31,,zai_proxy
501,1786981728.8539088,68.14797329902649,32,,zai_proxy
502,1786981728.8950787,0.04116988182067871,33,,zai_proxy
503,1786981794.1206381,65.22555947303772,34,,zai_proxy
504,1786981796.7808714,2.66023325920105,35,,zai_proxy
505,1786981859.7026966,62.92182517051697,36,,zai_proxy
506,1786981861.0312421,1.3285455703735352,37,,zai_proxy
507,1786981863.0739946,2.042752504348755,38,,zai_proxy
508,1786981926.9972692,63.923274517059326,39,,zai_proxy
509,1786981927.3396904,0.342421293258667,40,,zai_proxy
510,1786981991.2066238,63.86693334579468,41,,zai_proxy
511,1786981992.5497315,1.3431077003479004,42,,zai_proxy
512,1786982055.7003858,63.150654315948486,43,,zai_proxy
513,1786982120.0030658,64.30268001556396,44,,zai_proxy
514,1786982120.3689463,0.36588048934936523,45,,zai_proxy
515,1786982123.04836,2.6794137954711914,46,,zai_proxy
516,1786982187.0134947,63.965134620666504,47,,zai_proxy
517,1786982187.1771238,0.16362905502319336,48,,zai_proxy
518,1786982250.3995152,63.22239136695862,49,,zai_proxy
519,1786982252.0390804,1.6395652294158936,50,,zai_proxy
520,1786982325.7605274,73.7214469909668,51,,zai_proxy
521,1786982390.8646965,65.10416913032532,52,,zai_proxy
522,1786982462.7503836,71.88568711280823,53,,zai_proxy
